angle,intensity
5.0,30.0
5.01,16.0
5.02,21.0
5.03,22.0
5.04,22.0
5.05,22.0
5.06,27.0
5.07,16.0
5.08,21.0
5.09,20.0
5.1,19.0
5.11,20.0
5.12,20.0
5.13,13.0
5.14,16.0
5.15,17.0
5.16,17.0
5.17,15.0
5.18,23.0
5.19,18.0
5.2,23.0
5.21,14.0
5.22,11.0
5.23,18.0
5.24,18.0
5.25,18.0
5.26,18.0
5.27,22.0
5.28,18.0
5.29,16.0
5.3,20.0
5.31,12.0
5.32,16.0
5.33,13.0
5.34,21.0
5.35,24.0
5.36,18.0
5.37,17.0
5.38,17.0
5.39,11.0
5.4,17.0
5.41,11.0
5.42,16.0
5.43,22.0
5.44,19.0
5.45,20.0
5.46,22.0
5.47,14.0
5.48,21.0
5.49,20.0
5.5,23.0
5.51,7.0
5.52,20.0
5.53,16.0
5.54,22.0
5.55,14.0
5.56,13.0
5.57,16.0
5.58,18.0
5.59,18.0
5.6,26.0
5.61,18.0
5.62,17.0
5.63,21.0
5.64,22.0
5.65,16.0
5.66,21.0
5.67,10.0
5.68,5.0
5.69,18.0
5.7,14.0
5.71,17.0
5.72,18.0
5.73,22.0
5.74,12.0
5.75,21.0
5.76,27.0
5.77,17.0
5.78,16.0
5.79,19.0
5.8,22.0
5.81,10.0
5.82,25.0
5.83,15.0
5.84,14.0
5.85,15.0
5.86,13.0
5.87,12.0
5.88,15.0
5.89,15.0
5.9,17.0
5.91,15.0
5.92,22.0
5.93,20.0
5.94,11.0
5.95,12.0
5.96,21.0
5.97,20.0
5.98,25.0
5.99,9.0
6.0,23.0
6.01,25.0
6.02,14.0
6.03,11.0
6.04,14.0
6.05,20.0
6.06,25.0
6.07,13.0
6.08,15.0
6.09,17.0
6.1,22.0
6.11,13.0
6.12,21.0
6.13,15.0
6.14,19.0
6.15,19.0
6.16,18.0
6.17,12.0
6.18,13.0
6.19,13.0
6.2,10.0
6.21,19.0
6.22,11.0
6.23,20.0
6.24,9.0
6.25,15.0
6.26,12.0
6.27,16.0
6.28,17.0
6.29,15.0
6.3,24.0
6.31,17.0
6.32,11.0
6.33,10.0
6.34,20.0
6.35,18.0
6.36,23.0
6.37,12.0
6.38,20.0
6.39,20.0
6.4,20.0
6.41,14.0
6.42,23.0
6.43,13.0
6.44,16.0
6.45,19.0
6.46,23.0
6.47,19.0
6.48,16.0
6.49,15.0
6.5,16.0
6.51,19.0
6.52,18.0
6.53,17.0
6.54,16.0
6.55,17.0
6.56,20.0
6.57,19.0
6.58,17.0
6.59,11.0
6.6,17.0
6.61,16.0
6.62,32.0
6.63,19.0
6.64,21.0
6.65,5.0
6.66,20.0
6.67,12.0
6.68,12.0
6.69,23.0
6.7,15.0
6.71,17.0
6.72,16.0
6.73,16.0
6.74,16.0
6.75,24.0
6.76,14.0
6.77,14.0
6.78,20.0
6.79,21.0
6.8,18.0
6.81,27.0
6.82,28.0
6.83,19.0
6.84,14.0
6.85,19.0
6.86,18.0
6.87,20.0
6.88,20.0
6.89,15.0
6.9,17.0
6.91,19.0
6.92,13.0
6.93,18.0
6.94,21.0
6.95,28.0
6.96,19.0
6.97,23.0
6.98,20.0
6.99,17.0
7.0,16.0
7.01,25.0
7.02,23.0
7.03,22.0
7.04,21.0
7.05,22.0
7.06,20.0
7.07,18.0
7.08,17.0
7.09,20.0
7.1,19.0
7.11,18.0
7.12,25.0
7.13,19.0
7.14,24.0
7.15,12.0
7.16,20.0
7.17,15.0
7.18,24.0
7.19,20.0
7.2,22.0
7.21,20.0
7.22,12.0
7.23,28.0
7.24,29.0
7.25,16.0
7.26,17.0
7.27,25.0
7.28,22.0
7.29,14.0
7.3,19.0
7.31,21.0
7.32,24.0
7.33,18.0
7.34,20.0
7.35,12.0
7.36,26.0
7.37,18.0
7.38,20.0
7.39,17.0
7.4,23.0
7.41,24.0
7.42,18.0
7.43,17.0
7.44,16.0
7.45,26.0
7.46,21.0
7.47,19.0
7.48,17.0
7.49,20.0
7.5,20.0
7.51,20.0
7.52,18.0
7.53,33.0
7.54,7.0
7.55,23.0
7.56,16.0
7.57,22.0
7.58,25.0
7.59,19.0
7.6,20.0
7.61,20.0
7.62,16.0
7.63,17.0
7.64,16.0
7.65,23.0
7.66,23.0
7.67,28.0
7.68,14.0
7.69,11.0
7.7,18.0
7.71,24.0
7.72,21.0
7.73,34.0
7.74,23.0
7.75,16.0
7.76,14.0
7.77,25.0
7.78,25.0
7.79,11.0
7.8,17.0
7.81,13.0
7.82,17.0
7.83,19.0
7.84,19.0
7.85,22.0
7.86,23.0
7.87,17.0
7.88,15.0
7.89,16.0
7.9,15.0
7.91,16.0
7.92,18.0
7.93,13.0
7.94,23.0
7.95,20.0
7.96,20.0
7.97,17.0
7.98,14.0
7.99,18.0
