angle,intensity
5.0,68.0
5.01,72.0
5.02,75.0
5.03,67.0
5.04,80.0
5.05,73.0
5.06,67.0
5.07,56.0
5.08,93.0
5.09,58.0
5.1,74.0
5.11,65.0
5.12,74.0
5.13,73.0
5.14,64.0
5.15,86.0
5.16,59.0
5.17,68.0
5.18,63.0
5.19,57.0
5.2,70.0
5.21,63.0
5.22,70.0
5.23,73.0
5.24,75.0
5.25,65.0
5.26,59.0
5.27,63.0
5.28,63.0
5.29,80.0
5.3,52.0
5.31,64.0
5.32,70.0
5.33,61.0
5.34,77.0
5.35,68.0
5.36,80.0
5.37,89.0
5.38,58.0
5.39,66.0
5.4,67.0
5.41,72.0
5.42,66.0
5.43,57.0
5.44,88.0
5.45,77.0
5.46,63.0
5.47,57.0
5.48,66.0
5.49,74.0
5.5,65.0
5.51,71.0
5.52,57.0
5.53,67.0
5.54,71.0
5.55,72.0
5.56,67.0
5.57,72.0
5.58,84.0
5.59,74.0
5.6,69.0
5.61,70.0
5.62,65.0
5.63,61.0
5.64,76.0
5.65,87.0
5.66,68.0
5.67,71.0
5.68,93.0
5.69,67.0
5.7,64.0
5.71,64.0
5.72,68.0
5.73,63.0
5.74,72.0
5.75,74.0
5.76,80.0
5.77,82.0
5.78,69.0
5.79,62.0
5.8,60.0
5.81,72.0
5.82,84.0
5.83,78.0
5.84,64.0
5.85,69.0
5.86,74.0
5.87,73.0
5.88,67.0
5.89,66.0
5.9,75.0
5.91,76.0
5.92,88.0
5.93,95.0
5.94,78.0
5.95,67.0
5.96,67.0
5.97,77.0
5.98,66.0
5.99,69.0
6.0,81.0
6.01,80.0
6.02,67.0
6.03,70.0
6.04,67.0
6.05,69.0
6.06,60.0
6.07,77.0
6.08,52.0
6.09,72.0
6.1,71.0
6.11,82.0
6.12,72.0
6.13,75.0
6.14,76.0
6.15,85.0
6.16,71.0
6.17,73.0
6.18,79.0
6.19,89.0
6.2,68.0
6.21,67.0
6.22,72.0
6.23,76.0
6.24,62.0
6.25,69.0
6.26,76.0
6.27,78.0
6.28,80.0
6.29,86.0
6.3,77.0
6.31,71.0
6.32,59.0
6.33,75.0
6.34,69.0
6.35,70.0
6.36,68.0
6.37,72.0
6.38,62.0
6.39,62.0
6.4,68.0
6.41,70.0
6.42,75.0
6.43,79.0
6.44,63.0
6.45,78.0
6.46,59.0
6.47,78.0
6.48,75.0
6.49,86.0
6.5,71.0
6.51,79.0
6.52,71.0
6.53,74.0
6.54,73.0
6.55,82.0
6.56,77.0
6.57,68.0
6.58,88.0
6.59,81.0
6.6,74.0
6.61,73.0
6.62,98.0
6.63,77.0
6.64,108.0
6.65,74.0
6.66,68.0
6.67,88.0
6.68,67.0
6.69,77.0
6.7,99.0
6.71,57.0
6.72,86.0
6.73,69.0
6.74,66.0
6.75,68.0
6.76,81.0
6.77,62.0
6.78,79.0
6.79,85.0
6.8,68.0
6.81,74.0
6.82,64.0
6.83,79.0
6.84,66.0
6.85,73.0
6.86,79.0
6.87,86.0
6.88,65.0
6.89,73.0
6.9,83.0
6.91,85.0
6.92,74.0
6.93,69.0
6.94,75.0
6.95,75.0
6.96,72.0
6.97,79.0
6.98,65.0
6.99,91.0
7.0,66.0
7.01,89.0
7.02,93.0
7.03,96.0
7.04,85.0
7.05,73.0
7.06,76.0
7.07,93.0
7.08,61.0
7.09,84.0
7.1,89.0
7.11,76.0
7.12,69.0
7.13,76.0
7.14,81.0
7.15,86.0
7.16,81.0
7.17,75.0
7.18,84.0
7.19,86.0
7.2,96.0
7.21,78.0
7.22,84.0
7.23,82.0
7.24,62.0
7.25,76.0
7.26,66.0
7.27,62.0
7.28,88.0
7.29,82.0
7.3,90.0
7.31,83.0
7.32,94.0
7.33,83.0
7.34,96.0
7.35,85.0
7.36,72.0
7.37,79.0
7.38,79.0
7.39,68.0
7.4,74.0
7.41,88.0
7.42,85.0
7.43,76.0
7.44,71.0
7.45,75.0
7.46,82.0
7.47,87.0
7.48,68.0
7.49,75.0
7.5,87.0
7.51,91.0
7.52,73.0
7.53,81.0
7.54,98.0
7.55,81.0
7.56,89.0
7.57,77.0
7.58,69.0
7.59,86.0
7.6,77.0
7.61,70.0
7.62,85.0
7.63,97.0
7.64,86.0
7.65,74.0
7.66,72.0
7.67,101.0
7.68,85.0
7.69,77.0
7.7,91.0
7.71,75.0
7.72,73.0
7.73,61.0
7.74,83.0
7.75,68.0
7.76,79.0
7.77,76.0
7.78,87.0
7.79,86.0
7.8,80.0
7.81,80.0
7.82,84.0
7.83,88.0
7.84,98.0
7.85,79.0
7.86,61.0
7.87,80.0
7.88,104.0
7.89,92.0
7.9,88.0
7.91,76.0
7.92,88.0
7.93,84.0
7.94,88.0
7.95,101.0
7.96,74.0
7.97,72.0
7.98,80.0
7.99,96.0
8.0,77.0
8.01,84.0
8.02,85.0
8.03,82.0
8.04,97.0
8.05,91.0
8.06,84.0
8.07,76.0
8.08,83.0
8.09,91.0
8.1,84.0
8.11,68.0
8.12,84.0
8.13,82.0
8.14,85.0
8.15,82.0
