angle,intensity
5.0,28.0
5.01,38.0
5.02,36.0
5.03,38.0
5.04,31.0
5.05,26.0
5.06,42.0
5.07,37.0
5.08,28.0
5.09,31.0
5.1,24.0
5.11,33.0
5.12,37.0
5.13,37.0
5.14,34.0
5.15,33.0
5.16,34.0
5.17,27.0
5.18,35.0
5.19,27.0
5.2,28.0
5.21,39.0
5.22,34.0
5.23,30.0
5.24,44.0
5.25,28.0
5.26,21.0
5.27,37.0
5.28,37.0
5.29,23.0
5.3,37.0
5.31,28.0
5.32,37.0
5.33,27.0
5.34,23.0
5.35,34.0
5.36,26.0
5.37,33.0
5.38,33.0
5.39,31.0
5.4,33.0
5.41,46.0
5.42,23.0
5.43,24.0
5.44,32.0
5.45,30.0
5.46,30.0
5.47,37.0
5.48,40.0
5.49,37.0
5.5,35.0
5.51,27.0
5.52,32.0
5.53,34.0
5.54,32.0
5.55,36.0
5.56,27.0
5.57,27.0
5.58,30.0
5.59,26.0
5.6,35.0
5.61,36.0
5.62,36.0
5.63,32.0
5.64,25.0
5.65,27.0
5.66,31.0
5.67,34.0
5.68,48.0
5.69,38.0
5.7,31.0
5.71,39.0
5.72,35.0
5.73,34.0
5.74,44.0
5.75,38.0
5.76,43.0
5.77,34.0
5.78,41.0
5.79,31.0
5.8,24.0
5.81,26.0
5.82,32.0
5.83,28.0
5.84,29.0
5.85,35.0
5.86,42.0
5.87,30.0
5.88,35.0
5.89,27.0
5.9,29.0
5.91,46.0
5.92,36.0
5.93,33.0
5.94,41.0
5.95,29.0
5.96,39.0
5.97,33.0
5.98,33.0
5.99,38.0
6.0,30.0
6.01,40.0
6.02,28.0
6.03,36.0
6.04,29.0
6.05,32.0
6.06,42.0
6.07,38.0
6.08,21.0
6.09,36.0
6.1,38.0
6.11,40.0
6.12,43.0
6.13,42.0
6.14,45.0
6.15,49.0
6.16,33.0
6.17,37.0
6.18,40.0
6.19,40.0
6.2,49.0
6.21,42.0
6.22,45.0
6.23,45.0
6.24,38.0
6.25,41.0
6.26,35.0
6.27,34.0
6.28,41.0
6.29,48.0
6.3,42.0
6.31,48.0
6.32,43.0
6.33,35.0
6.34,44.0
6.35,33.0
6.36,37.0
6.37,42.0
6.38,40.0
6.39,44.0
6.4,54.0
6.41,46.0
6.42,35.0
6.43,37.0
6.44,38.0
6.45,31.0
6.46,46.0
6.47,44.0
6.48,37.0
6.49,42.0
6.5,44.0
6.51,40.0
6.52,47.0
6.53,36.0
6.54,63.0
6.55,41.0
6.56,41.0
6.57,41.0
6.58,34.0
6.59,56.0
6.6,47.0
6.61,44.0
6.62,30.0
6.63,43.0
6.64,31.0
6.65,33.0
6.66,31.0
6.67,52.0
6.68,47.0
6.69,55.0
6.7,32.0
6.71,33.0
6.72,46.0
6.73,47.0
6.74,31.0
6.75,40.0
6.76,39.0
6.77,41.0
6.78,44.0
6.79,40.0
6.8,51.0
6.81,37.0
6.82,43.0
6.83,37.0
6.84,39.0
6.85,38.0
6.86,36.0
6.87,40.0
6.88,37.0
6.89,47.0
6.9,44.0
6.91,34.0
6.92,38.0
6.93,35.0
6.94,47.0
6.95,34.0
6.96,34.0
6.97,43.0
6.98,43.0
6.99,31.0
7.0,43.0
7.01,38.0
7.02,41.0
7.03,32.0
7.04,45.0
7.05,40.0
7.06,40.0
7.07,37.0
7.08,35.0
7.09,43.0
7.1,45.0
7.11,25.0
7.12,36.0
7.13,30.0
7.14,32.0
7.15,38.0
7.16,38.0
7.17,38.0
7.18,27.0
7.19,33.0
7.2,41.0
7.21,35.0
7.22,32.0
7.23,30.0
7.24,20.0
7.25,36.0
7.26,24.0
7.27,38.0
7.28,31.0
7.29,27.0
7.3,23.0
7.31,47.0
7.32,27.0
7.33,27.0
7.34,31.0
7.35,33.0
7.36,33.0
7.37,41.0
7.38,33.0
7.39,28.0
7.4,30.0
7.41,42.0
7.42,36.0
7.43,34.0
7.44,46.0
7.45,33.0
7.46,48.0
7.47,28.0
7.48,44.0
7.49,41.0
7.5,36.0
7.51,31.0
7.52,30.0
7.53,32.0
7.54,32.0
7.55,36.0
7.56,31.0
7.57,31.0
7.58,31.0
7.59,39.0
7.6,38.0
7.61,36.0
7.62,32.0
7.63,33.0
7.64,25.0
7.65,39.0
7.66,34.0
7.67,26.0
7.68,34.0
7.69,38.0
7.7,38.0
7.71,41.0
7.72,31.0
7.73,30.0
7.74,37.0
7.75,37.0
7.76,30.0
7.77,35.0
7.78,32.0
7.79,35.0
7.8,30.0
7.81,43.0
7.82,41.0
7.83,44.0
7.84,38.0
7.85,38.0
7.86,37.0
7.87,36.0
7.88,43.0
7.89,35.0
7.9,30.0
7.91,34.0
7.92,36.0
7.93,35.0
7.94,29.0
7.95,33.0
7.96,31.0
7.97,30.0
7.98,35.0
7.99,30.0
8.0,33.0
8.01,23.0
8.02,36.0
8.03,30.0
8.04,36.0
8.05,34.0
8.06,31.0
8.07,28.0
8.08,39.0
8.09,27.0
8.1,39.0
8.11,34.0
8.12,33.0
8.13,36.0
8.14,38.0
8.15,26.0
8.16,28.0
8.17,44.0
8.18,31.0
8.19,43.0
8.2,29.0
8.21,33.0
8.22,29.0
8.23,33.0
8.24,39.0
8.25,36.0
8.26,28.0
8.27,34.0
8.28,31.0
8.29,32.0
8.3,27.0
8.31,46.0
8.32,34.0
8.33,29.0
8.34,21.0
8.35,35.0
8.36,35.0
8.37,32.0
8.38,22.0
8.39,44.0
8.4,31.0
8.41,38.0
8.42,41.0
8.43,25.0
8.44,33.0
8.45,46.0
8.46,38.0
8.47,35.0
8.48,33.0
8.49,34.0
8.5,42.0
8.51,37.0
8.52,30.0
8.53,38.0
8.54,31.0
8.55,27.0
8.56,38.0
8.57,34.0
8.58,26.0
8.59,43.0
8.6,36.0
8.61,36.0
8.62,26.0
8.63,40.0
8.64,31.0
8.65,25.0
8.66,36.0
8.67,27.0
8.68,29.0
8.69,35.0
8.7,32.0
8.71,37.0
8.72,33.0
8.73,32.0
8.74,40.0
8.75,32.0
8.76,40.0
8.77,33.0
8.78,26.0
8.79,26.0
8.8,31.0
8.81,29.0
8.82,38.0
8.83,23.0
8.84,27.0
8.85,34.0
8.86,22.0
8.87,33.0
8.88,28.0
8.89,38.0
8.9,34.0
8.91,35.0
8.92,31.0
8.93,34.0
8.94,33.0
8.95,32.0
8.96,35.0
8.97,31.0
8.98,31.0
8.99,36.0
9.0,44.0
9.01,30.0
9.02,33.0
9.03,33.0
9.04,23.0
9.05,26.0
9.06,21.0
9.07,42.0
9.08,32.0
9.09,40.0
9.1,36.0
9.11,35.0
9.12,33.0
9.13,23.0
9.14,28.0
9.15,39.0
9.16,26.0
9.17,31.0
9.18,37.0
9.19,32.0
9.2,31.0
9.21,37.0
9.22,34.0
9.23,26.0
9.24,43.0
9.25,23.0
9.26,37.0
9.27,32.0
9.28,24.0
9.29,40.0
9.3,24.0
9.31,40.0
9.32,27.0
9.33,27.0
9.34,30.0
9.35,36.0
9.36,33.0
9.37,38.0
9.38,20.0
9.39,40.0
9.4,37.0
9.41,28.0
9.42,37.0
9.43,28.0
9.44,26.0
9.45,25.0
9.46,32.0
9.47,27.0
9.48,26.0
9.49,26.0
9.5,42.0
9.51,41.0
9.52,37.0
9.53,39.0
9.54,47.0
9.55,46.0
9.56,42.0
9.57,27.0
9.58,45.0
9.59,34.0
9.6,34.0
9.61,44.0
9.62,45.0
9.63,37.0
9.64,31.0
9.65,38.0
9.66,22.0
9.67,30.0
9.68,46.0
9.69,33.0
9.7,37.0
9.71,30.0
9.72,29.0
9.73,40.0
9.74,41.0
9.75,28.0
9.76,55.0
9.77,37.0
9.78,28.0
9.79,41.0
9.8,33.0
9.81,30.0
9.82,32.0
9.83,26.0
9.84,45.0
9.85,34.0
9.86,35.0
9.87,43.0
9.88,36.0
9.89,38.0
9.9,32.0
9.91,27.0
9.92,34.0
9.93,30.0
9.94,41.0
9.95,34.0
9.96,36.0
9.97,41.0
9.98,46.0
9.99,33.0
10.0,35.0
10.01,46.0
10.02,34.0
