angle,intensity
5.0,24.0
5.01,12.0
5.02,15.0
5.03,11.0
5.04,12.0
5.05,16.0
5.06,14.0
5.07,17.0
5.08,11.0
5.09,7.0
5.1,7.0
5.11,9.0
5.12,15.0
5.13,20.0
5.14,20.0
5.15,9.0
5.16,9.0
5.17,10.0
5.18,13.0
5.19,15.0
5.2,13.0
5.21,14.0
5.22,19.0
5.23,13.0
5.24,21.0
5.25,14.0
5.26,5.0
5.27,20.0
5.28,14.0
5.29,12.0
5.3,18.0
5.31,10.0
5.32,9.0
5.33,17.0
5.34,17.0
5.35,11.0
5.36,11.0
5.37,22.0
5.38,10.0
5.39,11.0
5.4,16.0
5.41,12.0
5.42,16.0
5.43,8.0
5.44,9.0
5.45,21.0
5.46,11.0
5.47,11.0
5.48,15.0
5.49,15.0
5.5,13.0
5.51,20.0
5.52,15.0
5.53,9.0
5.54,20.0
5.55,13.0
5.56,15.0
5.57,19.0
5.58,12.0
5.59,14.0
5.6,25.0
5.61,21.0
5.62,13.0
5.63,18.0
5.64,23.0
5.65,19.0
5.66,16.0
5.67,16.0
5.68,9.0
5.69,8.0
5.7,17.0
5.71,19.0
5.72,19.0
5.73,15.0
5.74,16.0
5.75,14.0
5.76,15.0
5.77,15.0
5.78,23.0
5.79,19.0
5.8,17.0
5.81,16.0
5.82,19.0
5.83,13.0
5.84,21.0
5.85,19.0
5.86,15.0
5.87,8.0
5.88,17.0
5.89,19.0
5.9,14.0
5.91,12.0
5.92,12.0
5.93,16.0
5.94,12.0
5.95,17.0
5.96,19.0
5.97,16.0
5.98,13.0
5.99,20.0
6.0,13.0
6.01,12.0
6.02,13.0
6.03,13.0
6.04,14.0
6.05,26.0
6.06,19.0
6.07,16.0
6.08,9.0
6.09,17.0
6.1,20.0
6.11,17.0
6.12,18.0
6.13,9.0
6.14,13.0
6.15,12.0
6.16,14.0
6.17,14.0
6.18,13.0
6.19,13.0
6.2,20.0
6.21,18.0
6.22,12.0
6.23,11.0
6.24,10.0
6.25,15.0
6.26,17.0
6.27,12.0
6.28,21.0
6.29,14.0
6.3,14.0
6.31,15.0
6.32,16.0
6.33,17.0
6.34,19.0
6.35,24.0
6.36,9.0
6.37,18.0
6.38,17.0
6.39,16.0
6.4,11.0
6.41,21.0
6.42,19.0
6.43,14.0
6.44,18.0
6.45,22.0
6.46,14.0
6.47,14.0
6.48,25.0
6.49,17.0
6.5,18.0
6.51,15.0
6.52,11.0
6.53,21.0
6.54,21.0
6.55,11.0
6.56,20.0
6.57,16.0
6.58,25.0
6.59,21.0
6.6,24.0
6.61,12.0
6.62,26.0
6.63,16.0
6.64,28.0
6.65,18.0
6.66,14.0
6.67,30.0
6.68,31.0
6.69,23.0
6.7,23.0
6.71,17.0
6.72,21.0
6.73,28.0
6.74,22.0
6.75,17.0
6.76,15.0
6.77,21.0
6.78,33.0
6.79,16.0
6.8,22.0
6.81,24.0
6.82,25.0
6.83,25.0
6.84,32.0
6.85,21.0
6.86,22.0
6.87,31.0
6.88,22.0
6.89,19.0
6.9,26.0
6.91,26.0
6.92,24.0
6.93,29.0
6.94,32.0
6.95,18.0
6.96,29.0
6.97,16.0
6.98,25.0
6.99,29.0
7.0,27.0
7.01,20.0
7.02,24.0
7.03,21.0
7.04,23.0
7.05,23.0
7.06,36.0
7.07,24.0
7.08,26.0
7.09,28.0
7.1,26.0
7.11,35.0
7.12,27.0
7.13,21.0
7.14,24.0
7.15,27.0
7.16,28.0
7.17,29.0
7.18,33.0
7.19,30.0
7.2,18.0
7.21,29.0
7.22,38.0
7.23,27.0
7.24,24.0
7.25,26.0
7.26,28.0
7.27,31.0
7.28,30.0
7.29,26.0
7.3,20.0
7.31,41.0
7.32,27.0
7.33,21.0
7.34,29.0
7.35,27.0
7.36,29.0
7.37,43.0
7.38,19.0
7.39,26.0
7.4,30.0
7.41,19.0
7.42,21.0
7.43,21.0
7.44,27.0
7.45,21.0
7.46,17.0
7.47,34.0
7.48,22.0
7.49,21.0
7.5,18.0
7.51,23.0
7.52,29.0
7.53,28.0
7.54,26.0
7.55,21.0
7.56,18.0
7.57,17.0
7.58,22.0
7.59,16.0
7.6,19.0
7.61,23.0
7.62,20.0
7.63,24.0
7.64,16.0
7.65,28.0
7.66,13.0
7.67,19.0
7.68,20.0
7.69,24.0
7.7,9.0
7.71,16.0
7.72,14.0
7.73,13.0
7.74,21.0
7.75,18.0
7.76,9.0
7.77,8.0
7.78,13.0
7.79,20.0
7.8,17.0
7.81,13.0
7.82,6.0
7.83,10.0
7.84,16.0
7.85,15.0
7.86,7.0
7.87,12.0
7.88,18.0
7.89,9.0
7.9,7.0
7.91,11.0
7.92,9.0
7.93,9.0
7.94,12.0
7.95,9.0
7.96,14.0
7.97,14.0
7.98,9.0
7.99,11.0
8.0,9.0
8.01,13.0
8.02,6.0
8.03,6.0
8.04,10.0
8.05,10.0
8.06,6.0
8.07,10.0
8.08,10.0
8.09,6.0
8.1,9.0
8.11,5.0
8.12,11.0
8.13,13.0
8.14,15.0
8.15,10.0
8.16,13.0
8.17,11.0
8.18,12.0
8.19,9.0
8.2,9.0
8.21,12.0
8.22,19.0
8.23,10.0
8.24,9.0
8.25,4.0
8.26,15.0
8.27,12.0
8.28,14.0
8.29,17.0
8.3,6.0
8.31,12.0
8.32,6.0
8.33,11.0
8.34,10.0
8.35,12.0
8.36,11.0
8.37,15.0
8.38,11.0
8.39,9.0
8.4,7.0
