angle,intensity
5.0,30.0
5.01,26.0
5.02,26.0
5.03,37.0
5.04,38.0
5.05,32.0
5.06,33.0
5.07,29.0
5.08,42.0
5.09,26.0
5.1,23.0
5.11,30.0
5.12,37.0
5.13,40.0
5.14,32.0
5.15,30.0
5.16,27.0
5.17,39.0
5.18,35.0
5.19,28.0
5.2,32.0
5.21,28.0
5.22,34.0
5.23,31.0
5.24,18.0
5.25,34.0
5.26,23.0
5.27,24.0
5.28,43.0
5.29,26.0
5.3,31.0
5.31,43.0
5.32,36.0
5.33,43.0
5.34,32.0
5.35,40.0
5.36,27.0
5.37,26.0
5.38,35.0
5.39,35.0
5.4,25.0
5.41,34.0
5.42,35.0
5.43,22.0
5.44,23.0
5.45,27.0
5.46,34.0
5.47,24.0
5.48,37.0
5.49,29.0
5.5,37.0
5.51,25.0
5.52,35.0
5.53,33.0
5.54,35.0
5.55,34.0
5.56,24.0
5.57,34.0
5.58,34.0
5.59,36.0
5.6,25.0
5.61,49.0
5.62,42.0
5.63,35.0
5.64,24.0
5.65,35.0
5.66,47.0
5.67,26.0
5.68,26.0
5.69,27.0
5.7,30.0
5.71,33.0
5.72,28.0
5.73,28.0
5.74,25.0
5.75,40.0
5.76,27.0
5.77,30.0
5.78,30.0
5.79,33.0
5.8,33.0
5.81,40.0
5.82,41.0
5.83,24.0
5.84,32.0
5.85,34.0
5.86,28.0
5.87,29.0
5.88,38.0
5.89,34.0
5.9,31.0
5.91,26.0
5.92,28.0
5.93,32.0
5.94,29.0
5.95,34.0
5.96,36.0
5.97,35.0
5.98,37.0
5.99,25.0
6.0,38.0
6.01,35.0
6.02,38.0
6.03,37.0
6.04,24.0
6.05,30.0
6.06,30.0
6.07,36.0
6.08,34.0
6.09,25.0
6.1,25.0
6.11,29.0
6.12,33.0
6.13,40.0
6.14,32.0
6.15,29.0
6.16,40.0
6.17,34.0
6.18,39.0
6.19,29.0
6.2,22.0
6.21,28.0
6.22,23.0
6.23,37.0
6.24,42.0
6.25,40.0
6.26,39.0
6.27,35.0
6.28,38.0
6.29,28.0
6.3,31.0
6.31,35.0
6.32,33.0
6.33,38.0
6.34,34.0
6.35,37.0
6.36,39.0
6.37,26.0
6.38,21.0
6.39,38.0
6.4,30.0
6.41,50.0
6.42,43.0
6.43,21.0
6.44,38.0
6.45,32.0
6.46,30.0
6.47,34.0
6.48,25.0
6.49,31.0
6.5,31.0
6.51,28.0
6.52,22.0
6.53,24.0
6.54,39.0
6.55,33.0
6.56,41.0
6.57,39.0
6.58,26.0
6.59,28.0
6.6,29.0
6.61,53.0
6.62,32.0
6.63,34.0
6.64,32.0
6.65,41.0
6.66,36.0
6.67,25.0
6.68,37.0
6.69,36.0
6.7,26.0
6.71,34.0
6.72,35.0
6.73,34.0
6.74,40.0
6.75,40.0
6.76,32.0
6.77,37.0
6.78,35.0
6.79,16.0
6.8,35.0
6.81,28.0
6.82,43.0
6.83,31.0
6.84,37.0
6.85,30.0
6.86,43.0
6.87,44.0
6.88,29.0
6.89,35.0
6.9,38.0
6.91,35.0
6.92,27.0
6.93,37.0
6.94,41.0
6.95,39.0
6.96,50.0
6.97,33.0
6.98,35.0
6.99,34.0
7.0,31.0
7.01,27.0
7.02,29.0
7.03,27.0
7.04,28.0
7.05,29.0
7.06,34.0
7.07,40.0
7.08,31.0
7.09,35.0
7.1,26.0
7.11,44.0
7.12,38.0
7.13,39.0
7.14,38.0
7.15,58.0
7.16,33.0
7.17,41.0
7.18,33.0
7.19,36.0
7.2,26.0
7.21,38.0
7.22,37.0
7.23,32.0
7.24,29.0
7.25,45.0
7.26,37.0
7.27,28.0
7.28,42.0
7.29,39.0
7.3,38.0
7.31,39.0
7.32,31.0
7.33,39.0
7.34,46.0
7.35,38.0
7.36,42.0
7.37,35.0
7.38,35.0
7.39,33.0
7.4,29.0
7.41,32.0
7.42,35.0
7.43,34.0
7.44,33.0
7.45,42.0
7.46,40.0
7.47,27.0
7.48,48.0
7.49,36.0
7.5,21.0
7.51,32.0
7.52,27.0
7.53,36.0
7.54,34.0
7.55,28.0
7.56,31.0
7.57,32.0
7.58,37.0
7.59,33.0
7.6,39.0
7.61,32.0
7.62,35.0
7.63,35.0
7.64,32.0
7.65,38.0
7.66,33.0
7.67,37.0
7.68,33.0
7.69,36.0
7.7,41.0
7.71,40.0
7.72,30.0
7.73,28.0
7.74,32.0
7.75,33.0
7.76,36.0
7.77,35.0
7.78,31.0
7.79,46.0
7.8,32.0
7.81,33.0
7.82,27.0
7.83,25.0
7.84,39.0
7.85,41.0
7.86,33.0
7.87,22.0
7.88,31.0
7.89,35.0
7.9,29.0
7.91,35.0
7.92,27.0
7.93,32.0
7.94,38.0
7.95,39.0
7.96,20.0
7.97,26.0
7.98,21.0
7.99,35.0
8.0,29.0
8.01,30.0
8.02,32.0
8.03,29.0
8.04,29.0
8.05,34.0
8.06,27.0
8.07,20.0
8.08,24.0
8.09,27.0
8.1,24.0
8.11,36.0
8.12,28.0
8.13,23.0
8.14,41.0
8.15,30.0
8.16,34.0
8.17,30.0
8.18,22.0
8.19,22.0
8.2,28.0
8.21,21.0
8.22,32.0
8.23,20.0
8.24,32.0
8.25,22.0
8.26,27.0
8.27,34.0
8.28,20.0
8.29,25.0
8.3,31.0
8.31,27.0
8.32,25.0
8.33,33.0
8.34,32.0
8.35,23.0
8.36,24.0
8.37,18.0
8.38,42.0
8.39,35.0
8.4,20.0
8.41,31.0
8.42,21.0
8.43,17.0
8.44,26.0
8.45,18.0
8.46,28.0
8.47,22.0
8.48,23.0
8.49,30.0
8.5,23.0
8.51,22.0
8.52,21.0
8.53,20.0
8.54,38.0
8.55,21.0
8.56,31.0
8.57,31.0
8.58,27.0
8.59,32.0
8.6,21.0
8.61,25.0
8.62,23.0
8.63,22.0
8.64,19.0
8.65,26.0
8.66,23.0
8.67,14.0
8.68,21.0
8.69,28.0
8.7,13.0
8.71,21.0
8.72,19.0
8.73,19.0
8.74,22.0
8.75,19.0
8.76,21.0
8.77,23.0
8.78,19.0
8.79,24.0
8.8,13.0
8.81,23.0
8.82,19.0
8.83,21.0
8.84,19.0
8.85,31.0
8.86,30.0
8.87,23.0
8.88,24.0
8.89,20.0
8.9,16.0
8.91,24.0
8.92,20.0
8.93,21.0
8.94,16.0
8.95,16.0
8.96,17.0
8.97,22.0
8.98,18.0
8.99,20.0
9.0,24.0
9.01,22.0
9.02,26.0
9.03,17.0
9.04,18.0
9.05,20.0
9.06,17.0
9.07,20.0
9.08,19.0
9.09,13.0
9.1,24.0
9.11,15.0
9.12,29.0
9.13,26.0
9.14,25.0
9.15,20.0
9.16,16.0
9.17,28.0
9.18,17.0
9.19,22.0
9.2,22.0
9.21,21.0
9.22,19.0
9.23,18.0
9.24,18.0
9.25,19.0
9.26,24.0
9.27,22.0
9.28,17.0
9.29,20.0
9.3,17.0
9.31,22.0
9.32,20.0
9.33,22.0
9.34,17.0
9.35,13.0
9.36,26.0
9.37,14.0
9.38,24.0
9.39,27.0
9.4,20.0
9.41,21.0
9.42,14.0
9.43,19.0
9.44,20.0
9.45,18.0
9.46,20.0
9.47,24.0
9.48,32.0
9.49,22.0
9.5,20.0
9.51,22.0
9.52,22.0
9.53,20.0
9.54,15.0
9.55,23.0
9.56,15.0
9.57,17.0
9.58,15.0
9.59,20.0
9.6,14.0
9.61,17.0
9.62,24.0
9.63,16.0
9.64,16.0
9.65,11.0
9.66,15.0
9.67,12.0
9.68,15.0
9.69,18.0
9.7,20.0
9.71,11.0
9.72,16.0
9.73,15.0
9.74,20.0
9.75,17.0
9.76,15.0
9.77,20.0
9.78,16.0
9.79,10.0
9.8,26.0
9.81,14.0
9.82,18.0
9.83,22.0
9.84,12.0
9.85,17.0
9.86,21.0
9.87,15.0
9.88,13.0
9.89,15.0
9.9,12.0
9.91,17.0
9.92,19.0
9.93,12.0
9.94,17.0
9.95,12.0
9.96,14.0
9.97,21.0
9.98,19.0
9.99,18.0
10.0,7.0
10.01,13.0
10.02,17.0
10.03,20.0
10.04,19.0
10.05,13.0
10.06,19.0
10.07,15.0
10.08,15.0
10.09,20.0
10.1,15.0
10.11,14.0
10.12,13.0
10.13,14.0
10.14,14.0
10.15,16.0
10.16,16.0
10.17,17.0
10.18,13.0
10.19,19.0
10.2,20.0
10.21,15.0
10.22,20.0
10.23,18.0
10.24,13.0
10.25,17.0
10.26,14.0
10.27,20.0
10.28,22.0
10.29,17.0
10.3,13.0
10.31,15.0
10.32,9.0
10.33,11.0
10.34,18.0
10.35,11.0
10.36,15.0
10.37,15.0
10.38,11.0
10.39,17.0
10.4,14.0
10.41,20.0
10.42,9.0
10.43,18.0
10.44,15.0
10.45,13.0
10.46,16.0
10.47,15.0
10.48,15.0
10.49,15.0
10.5,14.0
10.51,23.0
10.52,12.0
10.53,9.0
10.54,21.0
10.55,18.0
10.56,16.0
10.57,13.0
10.58,13.0
10.59,12.0
10.6,24.0
10.61,19.0
10.62,8.0
10.63,12.0
10.64,16.0
10.65,13.0
10.66,15.0
10.67,10.0
10.68,11.0
10.69,18.0
10.7,13.0
10.71,12.0
10.72,11.0
10.73,13.0
10.74,17.0
10.75,17.0
10.76,18.0
10.77,19.0
10.78,11.0
10.79,14.0
10.8,17.0
10.81,16.0
10.82,18.0
10.83,22.0
10.84,15.0
10.85,17.0
10.86,12.0
10.87,19.0
10.88,20.0
10.89,17.0
10.9,20.0
10.91,15.0
10.92,19.0
10.93,20.0
10.94,15.0
10.95,19.0
10.96,13.0
10.97,13.0
10.98,18.0
10.99,13.0
11.0,13.0
11.01,11.0
11.02,20.0
11.03,18.0
11.04,9.0
11.05,14.0
11.06,12.0
11.07,14.0
11.08,12.0
