      Barite
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from the powder pattern for R050375
      Colville A A, Staudhammer K
      American Mineralogist 52 (1967) 1877-1880
      A refinement of the structure of barite
      from Cow Green mine

      CELL PARAMETERS:   8.882343   5.451062   7.151000   90.00000   90.00000   90.00000
      SPACE GROUP: Pnma
      X-RAY WAVELENGTH:     1.541838
               2-THETA      INTENSITY    D-SPACING   H   K   L
                15.93          2.15        5.5702    1   0   1
                20.01         14.04        4.4412    2   0   0
                20.51         32.02        4.3352    0   1   1
                22.84         51.07        3.8959    1   1   1
                23.60          9.61        3.7728    2   0   1
                24.92         24.75        3.5755    0   0   2
                25.89         98.44        3.4431    2   1   0
                26.89         65.42        3.3169    1   0   2
                28.79        100.00        3.1022    2   1   1
                31.58         51.59        2.8335    1   1   2
                32.75         10.49        2.7356    3   0   1
                32.87         46.83        2.7255    0   2   0
                36.23         14.58        2.4801    2   1   2
                36.76          1.24        2.4450    3   1   1
                38.77         15.22        2.3230    2   2   0
                39.13          5.09        2.3022    1   0   3
                39.52          7.43        2.2804    3   0   2
                40.63          1.18        2.2206    4   0   0
                40.85         26.97        2.2093    2   2   1
                41.67          3.11        2.1676    0   2   2
                42.63         46.59        2.1208    1   1   3
                42.63         36.95        2.1207    4   0   1
                42.95         52.19        2.1058    1   2   2
                42.99         40.95        2.1037    3   1   2
                43.07          1.94        2.1003    2   0   3
                44.03         20.62        2.0565    4   1   0
                46.62          1.28        1.9480    2   2   2
                47.06          8.00        1.9308    3   2   1
                49.06         19.71        1.8567    3   0   3
                51.08          4.34        1.7878    0   0   4
                51.91          5.69        1.7611    0   3   1
                52.02          6.22        1.7576    3   1   3
                52.18          5.25        1.7526    1   0   4
                53.00          4.39        1.7274    1   3   1
                53.11          2.62        1.7241    5   0   1
                54.56          7.93        1.6817    2   3   0
                54.84         16.69        1.6737    4   2   1
                55.03          4.00        1.6685    1   1   4
                55.39          1.92        1.6584    2   0   4
                55.92          1.37        1.6438    5   1   1
                56.17         10.64        1.6371    2   3   1
                57.85          9.82        1.5936    1   3   2
                57.95          1.89        1.5909    5   0   2
                58.12          3.04        1.5866    2   1   4
                60.30         20.41        1.5345    3   2   3
                60.62          9.46        1.5272    5   1   2
                60.85          1.89        1.5218    2   3   2
                62.07          3.74        1.4949    0   2   4
                63.04          9.98        1.4741    1   2   4
                63.07          4.25        1.4734    3   1   4
                63.87          4.95        1.4570    5   2   1
                65.29          5.05        1.4286    6   1   0
                65.41          9.67        1.4263    1   3   3
                65.51          5.31        1.4244    5   0   3
                65.68          9.99        1.4211    3   3   2
                65.91          2.61        1.4168    2   2   4
                66.46          6.52        1.4062    4   3   0
                66.75          9.90        1.4010    6   1   1
                67.71          5.57        1.3834    0   1   5
                68.00          5.17        1.3781    5   1   3
                68.87          6.96        1.3628    0   4   0
                68.96          2.47        1.3614    2   0   5
                69.66          5.95        1.3492    4   1   4
                71.02          1.24        1.3267    6   1   2
                71.39          6.21        1.3208    2   1   5
                72.53          1.04        1.3028    2   4   0
                72.65          2.84        1.3009    6   2   0
                72.80          3.51        1.2986    3   3   3
                73.92          1.33        1.2817    2   4   1
                74.04          1.18        1.2799    6   2   1
                74.48          1.58        1.2734    0   4   2
                75.24         11.83        1.2624    5   2   3
                75.31          2.55        1.2614    1   3   4
                75.37          6.47        1.2605    1   4   2
                75.88          1.06        1.2533    3   1   5
                77.75          2.48        1.2277    5   1   4
                77.97          1.20        1.2249    2   3   4
                78.36          1.76        1.2198    3   4   1
                78.50          5.10        1.2179    2   2   5
                78.51          1.12        1.2178    7   1   1
                79.71          5.16        1.2024    4   0   5
                80.15          3.18        1.1970    5   3   2
                80.24          4.34        1.1958    7   0   2
                80.56          2.45        1.1918    0   0   6
                82.34          1.94        1.1705    3   3   4
                82.55          1.25        1.1681    7   1   2
                84.35          2.26        1.1477    6   3   0
                84.46          7.83        1.1465    4   4   1
                85.68          3.62        1.1332    6   3   1
                86.34          4.31        1.1263    2   1   6
                86.57          3.05        1.1238    0   3   5
                86.84          3.09        1.1210    5   3   3
                87.89          2.91        1.1103    8   0   0
                88.40          3.14        1.1053    4   3   4
                88.92          5.82        1.1001    4   2   5
                89.07          6.17        1.0986    3   4   3
                89.22          4.34        1.0972    7   1   3
                89.44          5.37        1.0951    7   2   2
                89.76          2.26        1.0920    0   2   6
                89.76          2.26        1.0920    0   2   6
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
