      Epidote
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from the powder pattern for R050303
      Dollase W A
      American Mineralogist 56 (1971) 447-464
      Refinement of the crystal structures of epidote, allanite and hancockite

      CELL PARAMETERS:   8.914000   5.640000   10.16200   90.00000   115.4000   90.00000
      SPACE GROUP: P2_1/m
      X-RAY WAVELENGTH:     1.541838
               2-THETA      INTENSITY    D-SPACING   H   K   L
                 9.66          1.59        9.1950    0   0   1
                11.03          3.41        8.0483    1   0   0
                11.12          4.54        7.9844   -1   0   1
                17.51          1.70        5.0738    1   0   1
                17.68         28.06        5.0258   -1   0   2
                19.22          2.73        4.6242    1   1   0
                19.28          4.17        4.6120   -1   1   1
                22.12         20.60        4.0242    2   0   0
                22.30         19.74        3.9922   -2   0   2
                23.59          5.41        3.7750    1   1   1
                23.72          2.93        3.7551   -1   1   2
                25.49         35.46        3.4975   -2   1   1
                26.14         10.84        3.4118    1   0   2
                27.77         10.28        3.2151    2   0   1
                29.16          2.88        3.0650    0   0   3
                30.57         13.55        2.9263   -3   0   2
                30.63          1.10        2.9206    1   1   2
                30.80        100.00        2.9052   -1   1   3
                31.69         41.02        2.8249    0   2   0
                32.05          7.25        2.7944    2   1   1
                32.30          4.40        2.7729   -2   1   3
                33.27         31.95        2.6941    0   1   3
                33.42         18.45        2.6828    3   0   0
                33.64         20.43        2.6655    1   2   0
                34.44         43.84        2.6050   -3   1   1
                34.53          1.67        2.5985   -3   1   2
                35.40         17.77        2.5369    2   0   2
                35.75          2.71        2.5129   -1   0   4
                36.50          8.42        2.4626   -1   2   2
                37.11          1.18        2.4234    3   1   0
                37.36         31.19        2.4077   -3   1   3
                37.38         24.20        2.4069    0   2   2
                37.72          4.29        2.3855   -2   2   1
                38.93          1.97        2.3143    2   1   2
                39.06          5.47        2.3066    1   1   3
                39.08         10.38        2.3060   -2   2   2
                39.20          1.38        2.2988   -3   0   4
                39.25          4.49        2.2960   -2   1   4
                39.25          2.56        2.2960   -1   1   4
                41.65         16.74        2.1692   -4   0   1
                41.64          7.70        2.1695   -1   2   3
                41.85          1.27        2.1592   -4   0   3
                42.46          1.37        2.1292    0   1   4
                42.61         16.58        2.1221    2   2   1
                42.81         18.01        2.1127   -2   2   3
                43.58         14.36        2.0772    0   2   3
                44.16          7.16        2.0512    2   0   3
                44.52          2.60        2.0356   -3   2   1
                45.07          6.08        2.0121    4   0   0
                45.66          1.49        1.9872   -1   0   5
                46.39          1.48        1.9576   -3   0   5
                46.91          1.12        1.9371   -3   2   3
                47.14          4.79        1.9281    2   1   3
                48.22         10.59        1.8875    2   2   2
                48.33          1.46        1.8833    1   2   3
                48.37          3.15        1.8820    1   1   4
                48.49         12.80        1.8776   -2   2   4
                48.49          5.96        1.8775   -1   2   4
                48.57          3.30        1.8746   -1   1   5
                48.80          3.59        1.8664    3   1   2
                49.72          1.54        1.8337    1   3   0
                50.91          1.38        1.7937    3   2   1
                51.24          1.66        1.7830    0   2   4
                51.49          4.76        1.7748   -5   0   2
                52.32          2.09        1.7488   -4   2   2
                52.32          2.58        1.7487    0   1   5
                52.78          4.22        1.7345   -2   3   1
                53.24          1.13        1.7205   -4   2   1
                53.63          5.78        1.7089   -4   1   5
                54.17          2.33        1.6932   -5   1   2
                54.15          2.62        1.6937   -2   0   6
                54.27          2.33        1.6902   -5   1   3
                54.79          4.53        1.6753   -3   0   6
                55.85          1.76        1.6462    1   0   5
                55.85         11.10        1.6460   -1   3   3
                56.03         13.03        1.6413   -5   1   1
                56.12          2.75        1.6389    4   2   0
                56.07         11.27        1.6401   -1   0   6
                56.33          2.13        1.6331    2   1   4
                56.44         14.14        1.6302   -4   2   4
                56.44          6.05        1.6301    1   2   4
                56.64          1.09        1.6250    2   3   1
                56.74          1.60        1.6224   -2   1   6
                56.83          4.90        1.6200    3   2   2
                57.42          5.04        1.6046    0   3   3
                57.95         11.04        1.5913   -4   0   6
                58.20          9.30        1.5851   -3   3   1
                58.25          1.05        1.5837   -3   3   2
                58.38          6.18        1.5804    1   1   5
                59.73          3.13        1.5481    5   1   0
                59.81          6.33        1.5462    4   1   2
                60.19          5.10        1.5373   -3   3   3
                61.22          2.72        1.5137   -4   2   5
                62.56          1.06        1.4845   -6   0   3
                63.37          1.21        1.4675   -5   0   6
                63.58          4.14        1.4632   -6   0   4
                63.58          1.57        1.4631    3   0   4
                63.72         12.00        1.4603   -5   2   4
                63.72          3.75        1.4603    2   2   4
                64.09          4.06        1.4526   -2   2   6
                64.17          1.53        1.4511    3   2   3
                64.68          7.94        1.4409   -3   2   6
                65.49          1.15        1.4251    4   0   3
                66.14         21.88        1.4124    0   4   0
                66.39          4.80        1.4078    2   1   5
                66.55          1.27        1.4049   -3   1   7
                66.89          2.74        1.3986    5   2   0
                66.83          1.26        1.3996   -2   1   7
                66.96         15.09        1.3972    4   2   2
                67.50          1.19        1.3872    2   3   3
                67.55          1.24        1.3865   -4   2   6
                68.23          1.15        1.3743   -6   1   1
                68.48          1.33        1.3698    1   3   4
                69.65          2.03        1.3496    5   0   2
                69.80          3.43        1.3470    0   2   6
                71.82          1.42        1.3141   -6   2   3
                72.56          3.46        1.3025   -6   2   2
                72.77          3.50        1.2992   -6   2   4
                72.82          1.85        1.2985   -4   3   5
                73.27          1.22        1.2916   -5   3   2
                73.90          1.49        1.2821    3   0   5
                74.08          1.90        1.2794    0   1   7
                74.56          3.51        1.2723    4   2   3
                74.58          1.53        1.2720   -3   4   2
                74.58          2.94        1.2720   -3   0   8
                74.83          1.25        1.2684    4   0   4
                74.85          5.93        1.2681   -5   3   1
                74.97          1.40        1.2665   -6   2   1
                75.18          1.38        1.2634    2   0   6
                75.38          4.53        1.2605   -6   2   5
                75.67          1.08        1.2564   -2   0   8
                76.14          2.61        1.2498    3   4   0
                76.90          2.61        1.2394    1   3   5
                77.29          3.74        1.2341    2   4   2
                78.08          1.39        1.2236    5   3   0
                78.15          2.26        1.2227    4   3   2
                78.94          3.55        1.2124   -6   1   7
                79.61          1.29        1.2038   -6   2   6
                80.63          1.89        1.1911    0   2   7
                81.25          2.07        1.1836   -4   4   1
                83.61          1.20        1.1560    4   4   0
                84.09          2.29        1.1507    2   3   5
                84.21          1.43        1.1494   -6   0   8
                86.31          2.03        1.1267    7   1   0
                86.35          1.42        1.1263    0   1   8
                87.14          1.85        1.1181   -7   1   7
                87.49          1.53        1.1145   -5   2   8
                87.49          1.61        1.1145   -1   2   8
                87.49          1.61        1.1145   -1   2   8
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
