angle,intensity
5.0,58.0
5.01,65.0
5.02,74.0
5.03,66.0
5.04,65.0
5.05,75.0
5.06,69.0
5.07,64.0
5.08,78.0
5.09,78.0
5.1,70.0
5.11,70.0
5.12,72.0
5.13,73.0
5.14,62.0
5.15,81.0
5.16,72.0
5.17,53.0
5.18,73.0
5.19,71.0
5.2,75.0
5.21,66.0
5.22,74.0
5.23,93.0
5.24,85.0
5.25,83.0
5.26,73.0
5.27,81.0
5.28,75.0
5.29,69.0
5.3,75.0
5.31,66.0
5.32,77.0
5.33,77.0
5.34,78.0
5.35,69.0
5.36,69.0
5.37,61.0
5.38,78.0
5.39,69.0
5.4,71.0
5.41,78.0
5.42,83.0
5.43,91.0
5.44,93.0
5.45,74.0
5.46,83.0
5.47,90.0
5.48,77.0
5.49,66.0
5.5,69.0
5.51,79.0
5.52,69.0
5.53,87.0
5.54,68.0
5.55,82.0
5.56,74.0
5.57,72.0
5.58,82.0
5.59,92.0
5.6,74.0
5.61,73.0
5.62,88.0
5.63,81.0
5.64,79.0
5.65,79.0
5.66,72.0
5.67,90.0
5.68,76.0
5.69,79.0
5.7,81.0
5.71,77.0
5.72,88.0
5.73,83.0
5.74,84.0
5.75,86.0
5.76,76.0
5.77,66.0
5.78,51.0
5.79,77.0
5.8,78.0
5.81,94.0
5.82,64.0
5.83,82.0
5.84,105.0
5.85,91.0
5.86,85.0
5.87,91.0
5.88,86.0
5.89,68.0
5.9,74.0
5.91,76.0
5.92,81.0
5.93,84.0
5.94,86.0
5.95,73.0
5.96,100.0
5.97,64.0
5.98,74.0
5.99,66.0
6.0,86.0
6.01,88.0
6.02,77.0
6.03,86.0
6.04,82.0
6.05,91.0
6.06,85.0
6.07,88.0
6.08,82.0
6.09,61.0
6.1,87.0
6.11,70.0
6.12,94.0
6.13,83.0
6.14,82.0
6.15,73.0
6.16,83.0
6.17,75.0
6.18,86.0
6.19,76.0
6.2,88.0
6.21,74.0
6.22,91.0
6.23,95.0
6.24,86.0
6.25,86.0
6.26,77.0
6.27,93.0
6.28,90.0
6.29,81.0
6.3,85.0
6.31,102.0
6.32,95.0
6.33,87.0
6.34,88.0
6.35,95.0
6.36,99.0
6.37,94.0
6.38,105.0
6.39,92.0
6.4,84.0
6.41,83.0
6.42,95.0
6.43,89.0
6.44,105.0
6.45,90.0
6.46,79.0
6.47,78.0
6.48,88.0
6.49,91.0
6.5,90.0
6.51,93.0
6.52,86.0
6.53,90.0
6.54,100.0
6.55,106.0
6.56,107.0
6.57,106.0
6.58,76.0
6.59,98.0
6.6,88.0
6.61,103.0
6.62,99.0
6.63,108.0
6.64,95.0
6.65,78.0
6.66,102.0
6.67,102.0
6.68,98.0
6.69,107.0
6.7,84.0
6.71,88.0
6.72,90.0
6.73,82.0
6.74,94.0
6.75,100.0
6.76,99.0
6.77,85.0
6.78,109.0
6.79,107.0
6.8,96.0
6.81,105.0
6.82,103.0
6.83,109.0
6.84,113.0
6.85,101.0
6.86,97.0
6.87,105.0
6.88,94.0
6.89,98.0
6.9,87.0
6.91,105.0
6.92,95.0
6.93,98.0
6.94,89.0
6.95,115.0
6.96,97.0
6.97,113.0
6.98,86.0
6.99,107.0
7.0,98.0
7.01,127.0
7.02,94.0
7.03,104.0
7.04,114.0
7.05,109.0
7.06,101.0
7.07,127.0
7.08,83.0
7.09,88.0
7.1,94.0
7.11,101.0
7.12,95.0
7.13,90.0
7.14,95.0
7.15,111.0
7.16,107.0
7.17,106.0
7.18,96.0
7.19,125.0
7.2,98.0
7.21,103.0
7.22,117.0
7.23,100.0
7.24,89.0
7.25,89.0
7.26,87.0
7.27,97.0
7.28,118.0
7.29,103.0
7.3,94.0
7.31,109.0
7.32,108.0
7.33,95.0
7.34,109.0
7.35,98.0
7.36,106.0
7.37,89.0
7.38,117.0
7.39,98.0
7.4,88.0
7.41,99.0
7.42,86.0
7.43,94.0
7.44,103.0
7.45,108.0
7.46,96.0
7.47,86.0
7.48,85.0
7.49,81.0
7.5,94.0
7.51,108.0
7.52,97.0
7.53,96.0
7.54,97.0
7.55,88.0
7.56,106.0
7.57,91.0
7.58,114.0
7.59,113.0
7.6,107.0
7.61,94.0
7.62,87.0
7.63,80.0
7.64,88.0
7.65,91.0
7.66,107.0
7.67,86.0
7.68,91.0
7.69,83.0
7.7,84.0
7.71,92.0
7.72,99.0
7.73,80.0
7.74,99.0
7.75,101.0
7.76,88.0
7.77,89.0
7.78,95.0
7.79,108.0
7.8,80.0
7.81,89.0
7.82,89.0
7.83,86.0
7.84,98.0
7.85,96.0
7.86,90.0
7.87,94.0
7.88,92.0
7.89,94.0
7.9,79.0
7.91,84.0
7.92,96.0
7.93,97.0
7.94,114.0
7.95,98.0
7.96,100.0
7.97,97.0
7.98,100.0
7.99,94.0
8.0,78.0
8.01,95.0
8.02,76.0
8.03,81.0
8.04,103.0
8.05,98.0
8.06,96.0
8.07,90.0
8.08,92.0
8.09,96.0
8.1,93.0
8.11,95.0
8.12,97.0
8.13,87.0
8.14,95.0
8.15,103.0
8.16,87.0
8.17,112.0
8.18,104.0
8.19,120.0
8.2,76.0
8.21,73.0
8.22,101.0
8.23,84.0
8.24,86.0
8.25,88.0
8.26,86.0
8.27,76.0
8.28,86.0
8.29,89.0
8.3,115.0
8.31,100.0
8.32,90.0
8.33,87.0
8.34,98.0
8.35,83.0
8.36,85.0
8.37,100.0
8.38,107.0
8.39,100.0
8.4,89.0
8.41,74.0
8.42,100.0
8.43,93.0
8.44,84.0
8.45,91.0
8.46,76.0
8.47,79.0
8.48,95.0
8.49,83.0
8.5,85.0
8.51,93.0
8.52,106.0
8.53,101.0
8.54,102.0
8.55,93.0
8.56,89.0
8.57,107.0
8.58,90.0
8.59,90.0
8.6,103.0
8.61,112.0
8.62,93.0
8.63,123.0
8.64,106.0
8.65,79.0
8.66,85.0
8.67,78.0
8.68,89.0
8.69,97.0
8.7,95.0
8.71,104.0
8.72,69.0
8.73,109.0
8.74,104.0
8.75,106.0
8.76,90.0
8.77,98.0
8.78,98.0
8.79,94.0
8.8,90.0
8.81,102.0
8.82,99.0
8.83,100.0
8.84,85.0
8.85,81.0
8.86,80.0
8.87,102.0
8.88,100.0
8.89,87.0
8.9,113.0
8.91,107.0
8.92,95.0
8.93,80.0
8.94,109.0
8.95,89.0
8.96,108.0
8.97,92.0
8.98,87.0
8.99,105.0
9.0,114.0
9.01,90.0
9.02,91.0
9.03,84.0
9.04,94.0
9.05,104.0
9.06,94.0
9.07,118.0
9.08,84.0
9.09,80.0
9.1,96.0
9.11,102.0
9.12,86.0
9.13,94.0
9.14,106.0
9.15,96.0
9.16,82.0
9.17,98.0
9.18,96.0
9.19,102.0
9.2,92.0
9.21,106.0
9.22,88.0
9.23,105.0
9.24,86.0
9.25,100.0
9.26,93.0
9.27,111.0
9.28,87.0
9.29,106.0
9.3,115.0
9.31,96.0
9.32,92.0
9.33,116.0
9.34,107.0
9.35,117.0
9.36,102.0
9.37,104.0
9.38,79.0
9.39,100.0
9.4,102.0
9.41,88.0
9.42,95.0
9.43,113.0
9.44,90.0
9.45,97.0
9.46,96.0
9.47,90.0
9.48,119.0
9.49,86.0
9.5,101.0
9.51,91.0
9.52,82.0
9.53,108.0
9.54,95.0
9.55,93.0
9.56,104.0
9.57,97.0
9.58,94.0
9.59,95.0
9.6,104.0
9.61,98.0
9.62,96.0
9.63,103.0
9.64,95.0
9.65,87.0
9.66,104.0
9.67,100.0
9.68,96.0
9.69,96.0
9.7,115.0
9.71,111.0
9.72,91.0
9.73,100.0
9.74,101.0
9.75,118.0
9.76,101.0
9.77,91.0
9.78,109.0
9.79,93.0
9.8,108.0
9.81,103.0
9.82,113.0
9.83,106.0
9.84,90.0
9.85,97.0
9.86,110.0
9.87,98.0
9.88,90.0
9.89,106.0
9.9,82.0
9.91,97.0
9.92,101.0
9.93,104.0
9.94,98.0
9.95,112.0
9.96,94.0
9.97,105.0
9.98,94.0
9.99,99.0
10.0,82.0
10.01,82.0
10.02,86.0
10.03,96.0
10.04,101.0
10.05,111.0
10.06,108.0
10.07,86.0
10.08,93.0
10.09,89.0
10.1,95.0
10.11,109.0
10.12,96.0
10.13,90.0
10.14,103.0
10.15,100.0
10.16,90.0
10.17,107.0
10.18,99.0
10.19,81.0
10.2,98.0
10.21,94.0
10.22,99.0
10.23,107.0
10.24,112.0
10.25,106.0
10.26,87.0
10.27,91.0
10.28,98.0
10.29,91.0
10.3,110.0
10.31,95.0
10.32,108.0
10.33,85.0
10.34,83.0
10.35,83.0
10.36,88.0
10.37,116.0
10.38,104.0
10.39,96.0
10.4,104.0
10.41,121.0
10.42,101.0
10.43,93.0
10.44,81.0
10.45,112.0
10.46,84.0
10.47,126.0
10.48,100.0
10.49,86.0
10.5,100.0
10.51,118.0
10.52,106.0
10.53,106.0
10.54,100.0
10.55,104.0
10.56,114.0
10.57,89.0
10.58,90.0
10.59,106.0
10.6,101.0
10.61,86.0
10.62,94.0
10.63,99.0
10.64,77.0
10.65,114.0
10.66,99.0
10.67,81.0
10.68,82.0
10.69,93.0
10.7,96.0
10.71,92.0
10.72,101.0
10.73,86.0
10.74,100.0
10.75,103.0
10.76,103.0
10.77,109.0
10.78,108.0
10.79,78.0
10.8,74.0
10.81,88.0
10.82,92.0
10.83,92.0
10.84,102.0
10.85,94.0
10.86,95.0
10.87,86.0
10.88,91.0
10.89,110.0
10.9,81.0
10.91,89.0
10.92,111.0
10.93,106.0
10.94,103.0
10.95,101.0
10.96,108.0
10.97,101.0
10.98,85.0
10.99,101.0
11.0,90.0
11.01,94.0
11.02,102.0
11.03,103.0
11.04,104.0
11.05,114.0
11.06,105.0
11.07,108.0
11.08,78.0
11.09,103.0
11.1,110.0
11.11,103.0
11.12,94.0
11.13,101.0
11.14,105.0
11.15,113.0
11.16,97.0
11.17,98.0
11.18,100.0
11.19,91.0
11.2,105.0
11.21,98.0
11.22,91.0
11.23,86.0
11.24,118.0
11.25,108.0
11.26,103.0
11.27,101.0
11.28,84.0
11.29,84.0
11.3,109.0
11.31,99.0
11.32,119.0
11.33,107.0
11.34,104.0
11.35,114.0
11.36,80.0
11.37,95.0
11.38,109.0
11.39,91.0
11.4,105.0
11.41,99.0
11.42,96.0
11.43,101.0
11.44,100.0
