angle,intensity
5.0,59.0
5.01,57.0
5.02,35.0
5.03,47.0
5.04,61.0
5.05,57.0
5.06,57.0
5.07,66.0
5.08,64.0
5.09,60.0
5.1,61.0
5.11,76.0
5.12,54.0
5.13,63.0
5.14,43.0
5.15,56.0
5.16,49.0
5.17,55.0
5.18,67.0
5.19,73.0
5.2,50.0
5.21,51.0
5.22,59.0
5.23,51.0
5.24,42.0
5.25,68.0
5.26,41.0
5.27,46.0
5.28,48.0
5.29,56.0
5.3,54.0
5.31,52.0
5.32,51.0
5.33,54.0
5.34,54.0
5.35,48.0
5.36,50.0
5.37,52.0
5.38,52.0
5.39,42.0
5.4,64.0
5.41,69.0
5.42,55.0
5.43,62.0
5.44,61.0
5.45,65.0
5.46,59.0
5.47,64.0
5.48,66.0
5.49,41.0
5.5,47.0
5.51,52.0
5.52,59.0
5.53,49.0
5.54,72.0
5.55,49.0
5.56,67.0
5.57,64.0
5.58,51.0
5.59,57.0
5.6,72.0
5.61,52.0
5.62,58.0
5.63,66.0
5.64,59.0
5.65,65.0
5.66,64.0
5.67,68.0
5.68,60.0
5.69,60.0
5.7,52.0
5.71,57.0
5.72,51.0
5.73,59.0
5.74,58.0
5.75,62.0
5.76,66.0
5.77,51.0
5.78,60.0
5.79,59.0
5.8,64.0
5.81,56.0
5.82,65.0
5.83,63.0
5.84,61.0
5.85,71.0
5.86,67.0
5.87,69.0
5.88,64.0
5.89,58.0
5.9,70.0
5.91,57.0
5.92,56.0
5.93,64.0
5.94,56.0
5.95,58.0
5.96,57.0
5.97,56.0
5.98,63.0
5.99,55.0
6.0,53.0
6.01,64.0
6.02,67.0
6.03,72.0
6.04,60.0
6.05,66.0
6.06,59.0
6.07,59.0
6.08,71.0
6.09,79.0
6.1,65.0
6.11,74.0
6.12,75.0
6.13,88.0
6.14,95.0
6.15,90.0
6.16,76.0
6.17,96.0
6.18,92.0
6.19,70.0
6.2,100.0
6.21,104.0
6.22,113.0
6.23,142.0
6.24,147.0
6.25,140.0
6.26,207.0
6.27,213.0
6.28,208.0
6.29,212.0
6.3,185.0
6.31,168.0
6.32,111.0
6.33,102.0
6.34,82.0
6.35,104.0
6.36,79.0
6.37,61.0
6.38,65.0
6.39,68.0
6.4,66.0
6.41,56.0
6.42,68.0
6.43,74.0
6.44,74.0
6.45,66.0
6.46,60.0
6.47,75.0
6.48,56.0
6.49,78.0
6.5,59.0
6.51,66.0
6.52,70.0
6.53,62.0
6.54,62.0
6.55,70.0
6.56,61.0
6.57,61.0
6.58,70.0
6.59,65.0
6.6,59.0
6.61,65.0
6.62,67.0
6.63,66.0
6.64,72.0
6.65,60.0
6.66,53.0
6.67,55.0
6.68,60.0
6.69,55.0
6.7,64.0
6.71,76.0
6.72,59.0
6.73,69.0
6.74,49.0
6.75,52.0
6.76,50.0
6.77,57.0
6.78,61.0
6.79,62.0
6.8,51.0
6.81,62.0
6.82,61.0
6.83,77.0
6.84,56.0
6.85,61.0
6.86,45.0
6.87,62.0
6.88,51.0
6.89,48.0
6.9,57.0
6.91,51.0
6.92,54.0
6.93,58.0
6.94,49.0
6.95,56.0
6.96,44.0
6.97,52.0
6.98,55.0
6.99,47.0
7.0,44.0
7.01,53.0
7.02,50.0
7.03,50.0
7.04,54.0
7.05,60.0
7.06,53.0
7.07,48.0
7.08,49.0
7.09,52.0
7.1,52.0
7.11,49.0
7.12,51.0
7.13,56.0
7.14,48.0
7.15,51.0
7.16,41.0
7.17,48.0
7.18,50.0
7.19,45.0
7.2,53.0
7.21,59.0
7.22,41.0
7.23,49.0
7.24,50.0
7.25,37.0
7.26,61.0
7.27,54.0
7.28,51.0
7.29,52.0
7.3,55.0
7.31,60.0
7.32,56.0
7.33,50.0
7.34,55.0
7.35,51.0
7.36,58.0
7.37,52.0
7.38,48.0
7.39,57.0
7.4,43.0
7.41,42.0
7.42,36.0
7.43,55.0
7.44,56.0
7.45,57.0
7.46,57.0
7.47,48.0
7.48,53.0
7.49,48.0
7.5,53.0
7.51,43.0
7.52,59.0
7.53,49.0
7.54,54.0
7.55,48.0
7.56,43.0
7.57,58.0
7.58,51.0
7.59,40.0
7.6,48.0
7.61,61.0
7.62,55.0
7.63,53.0
7.64,42.0
7.65,53.0
7.66,60.0
7.67,55.0
7.68,47.0
7.69,61.0
7.7,63.0
7.71,52.0
7.72,48.0
7.73,59.0
7.74,64.0
7.75,43.0
7.76,51.0
7.77,41.0
7.78,51.0
7.79,47.0
7.8,40.0
7.81,44.0
7.82,44.0
7.83,48.0
7.84,45.0
7.85,43.0
7.86,52.0
7.87,38.0
7.88,58.0
7.89,52.0
7.9,62.0
7.91,45.0
7.92,37.0
7.93,44.0
7.94,45.0
7.95,57.0
7.96,36.0
7.97,41.0
7.98,46.0
7.99,46.0
8.0,64.0
8.01,49.0
8.02,44.0
8.03,48.0
8.04,45.0
8.05,42.0
8.06,40.0
8.07,54.0
8.08,60.0
8.09,43.0
8.1,48.0
8.11,39.0
8.12,47.0
8.13,50.0
8.14,52.0
8.15,29.0
8.16,48.0
8.17,39.0
8.18,50.0
8.19,49.0
8.2,52.0
8.21,46.0
8.22,59.0
8.23,53.0
8.24,60.0
8.25,46.0
8.26,41.0
8.27,31.0
8.28,47.0
8.29,36.0
8.3,55.0
8.31,47.0
8.32,65.0
8.33,46.0
8.34,40.0
8.35,47.0
8.36,59.0
8.37,43.0
8.38,39.0
8.39,46.0
8.4,35.0
8.41,44.0
8.42,49.0
8.43,49.0
8.44,46.0
8.45,46.0
8.46,43.0
8.47,36.0
8.48,48.0
8.49,51.0
8.5,55.0
8.51,63.0
8.52,49.0
8.53,59.0
8.54,58.0
8.55,71.0
8.56,67.0
8.57,77.0
8.58,76.0
8.59,63.0
8.6,60.0
8.61,74.0
8.62,61.0
8.63,70.0
8.64,51.0
8.65,43.0
8.66,55.0
8.67,53.0
8.68,64.0
8.69,50.0
8.7,44.0
8.71,50.0
8.72,51.0
8.73,53.0
8.74,49.0
8.75,39.0
8.76,44.0
8.77,53.0
8.78,42.0
8.79,56.0
8.8,62.0
8.81,52.0
8.82,45.0
8.83,45.0
8.84,41.0
8.85,55.0
8.86,50.0
8.87,58.0
8.88,51.0
8.89,44.0
8.9,54.0
8.91,54.0
8.92,66.0
8.93,56.0
8.94,50.0
8.95,48.0
8.96,47.0
8.97,56.0
8.98,46.0
8.99,59.0
9.0,57.0
9.01,42.0
9.02,49.0
9.03,43.0
9.04,45.0
9.05,57.0
9.06,56.0
9.07,55.0
9.08,60.0
9.09,55.0
9.1,50.0
9.11,67.0
9.12,55.0
9.13,61.0
9.14,68.0
9.15,60.0
9.16,67.0
9.17,65.0
9.18,62.0
9.19,73.0
9.2,83.0
