angle,intensity
5.0,27.0
5.01,33.0
5.02,38.0
5.03,36.0
5.04,34.0
5.05,40.0
5.06,31.0
5.07,29.0
5.08,32.0
5.09,30.0
5.1,37.0
5.11,34.0
5.12,34.0
5.13,36.0
5.14,26.0
5.15,28.0
5.16,18.0
5.17,35.0
5.18,33.0
5.19,37.0
5.2,35.0
5.21,30.0
5.22,34.0
5.23,35.0
5.24,33.0
5.25,38.0
5.26,34.0
5.27,25.0
5.28,37.0
5.29,30.0
5.3,35.0
5.31,31.0
5.32,35.0
5.33,31.0
5.34,32.0
5.35,17.0
5.36,37.0
5.37,33.0
5.38,40.0
5.39,42.0
5.4,27.0
5.41,34.0
5.42,23.0
5.43,28.0
5.44,29.0
5.45,30.0
5.46,32.0
5.47,25.0
5.48,29.0
5.49,26.0
5.5,35.0
5.51,33.0
5.52,46.0
5.53,42.0
5.54,27.0
5.55,33.0
5.56,36.0
5.57,42.0
5.58,23.0
5.59,28.0
5.6,36.0
5.61,26.0
5.62,30.0
5.63,30.0
5.64,34.0
5.65,30.0
5.66,28.0
5.67,34.0
5.68,35.0
5.69,28.0
5.7,29.0
5.71,30.0
5.72,26.0
5.73,35.0
5.74,31.0
5.75,31.0
5.76,24.0
5.77,46.0
5.78,25.0
5.79,35.0
5.8,27.0
5.81,39.0
5.82,16.0
5.83,37.0
5.84,31.0
5.85,43.0
5.86,32.0
5.87,38.0
5.88,40.0
5.89,32.0
5.9,25.0
5.91,25.0
5.92,32.0
5.93,33.0
5.94,32.0
5.95,32.0
5.96,27.0
5.97,35.0
5.98,38.0
5.99,33.0
6.0,20.0
6.01,38.0
6.02,41.0
6.03,30.0
6.04,33.0
6.05,29.0
6.06,29.0
6.07,26.0
6.08,29.0
6.09,26.0
6.1,25.0
6.11,24.0
6.12,40.0
6.13,21.0
6.14,31.0
6.15,34.0
6.16,31.0
6.17,23.0
6.18,29.0
6.19,40.0
6.2,26.0
6.21,33.0
6.22,31.0
6.23,40.0
6.24,27.0
6.25,42.0
6.26,28.0
6.27,29.0
6.28,37.0
6.29,46.0
6.3,39.0
6.31,29.0
6.32,35.0
6.33,29.0
6.34,41.0
6.35,31.0
6.36,32.0
6.37,35.0
6.38,45.0
6.39,25.0
6.4,31.0
6.41,34.0
6.42,31.0
6.43,39.0
6.44,30.0
6.45,39.0
6.46,34.0
6.47,38.0
6.48,37.0
6.49,40.0
6.5,38.0
6.51,34.0
6.52,33.0
6.53,23.0
6.54,29.0
6.55,26.0
6.56,48.0
6.57,35.0
6.58,25.0
6.59,29.0
6.6,41.0
6.61,31.0
6.62,36.0
6.63,33.0
6.64,19.0
6.65,42.0
6.66,45.0
6.67,30.0
6.68,32.0
6.69,39.0
6.7,39.0
6.71,37.0
6.72,34.0
6.73,37.0
6.74,29.0
6.75,36.0
6.76,30.0
6.77,42.0
6.78,51.0
6.79,25.0
6.8,28.0
6.81,30.0
6.82,36.0
6.83,42.0
6.84,26.0
6.85,41.0
6.86,33.0
6.87,33.0
6.88,32.0
6.89,42.0
6.9,28.0
6.91,40.0
6.92,37.0
6.93,39.0
6.94,42.0
6.95,36.0
6.96,40.0
6.97,35.0
6.98,39.0
6.99,39.0
7.0,32.0
7.01,42.0
7.02,42.0
7.03,30.0
7.04,28.0
7.05,37.0
7.06,38.0
7.07,41.0
7.08,31.0
7.09,31.0
7.1,38.0
7.11,42.0
7.12,27.0
7.13,39.0
7.14,33.0
7.15,39.0
7.16,41.0
7.17,35.0
7.18,50.0
7.19,28.0
7.2,35.0
7.21,36.0
7.22,39.0
7.23,23.0
7.24,36.0
7.25,28.0
7.26,38.0
7.27,41.0
7.28,36.0
7.29,32.0
7.3,43.0
7.31,33.0
7.32,41.0
7.33,32.0
7.34,32.0
7.35,33.0
7.36,49.0
7.37,38.0
7.38,22.0
7.39,36.0
7.4,41.0
7.41,50.0
7.42,31.0
7.43,26.0
7.44,37.0
7.45,35.0
7.46,41.0
7.47,37.0
7.48,37.0
7.49,36.0
7.5,33.0
7.51,49.0
7.52,38.0
7.53,36.0
7.54,42.0
7.55,31.0
7.56,40.0
7.57,42.0
7.58,36.0
7.59,43.0
7.6,50.0
7.61,41.0
7.62,39.0
7.63,34.0
7.64,45.0
7.65,54.0
7.66,45.0
7.67,38.0
7.68,38.0
7.69,39.0
7.7,35.0
7.71,42.0
7.72,34.0
7.73,40.0
7.74,41.0
7.75,35.0
7.76,49.0
7.77,43.0
7.78,37.0
7.79,33.0
7.8,36.0
7.81,47.0
7.82,34.0
7.83,30.0
7.84,46.0
7.85,33.0
7.86,43.0
7.87,44.0
7.88,43.0
7.89,27.0
7.9,37.0
7.91,38.0
7.92,38.0
7.93,48.0
7.94,37.0
7.95,33.0
7.96,31.0
7.97,39.0
7.98,27.0
7.99,38.0
8.0,32.0
8.01,33.0
8.02,29.0
8.03,46.0
8.04,38.0
8.05,43.0
