angle,intensity
5.0,118.0
5.01,90.0
5.02,87.0
5.03,89.0
5.04,92.0
5.05,107.0
5.06,97.0
5.07,88.0
5.08,107.0
5.09,87.0
5.1,85.0
5.11,86.0
5.12,87.0
5.13,93.0
5.14,88.0
5.15,99.0
5.16,101.0
5.17,95.0
5.18,91.0
5.19,74.0
5.2,99.0
5.21,88.0
5.22,98.0
5.23,105.0
5.24,85.0
5.25,71.0
5.26,102.0
5.27,87.0
5.28,91.0
5.29,98.0
5.3,98.0
5.31,93.0
5.32,86.0
5.33,83.0
5.34,91.0
5.35,93.0
5.36,93.0
5.37,103.0
5.38,78.0
5.39,108.0
5.4,93.0
5.41,87.0
5.42,105.0
5.43,96.0
5.44,82.0
5.45,102.0
5.46,101.0
5.47,82.0
5.48,105.0
5.49,89.0
5.5,93.0
5.51,99.0
5.52,96.0
5.53,101.0
5.54,90.0
5.55,73.0
5.56,102.0
5.57,80.0
5.58,95.0
5.59,92.0
5.6,102.0
5.61,88.0
5.62,97.0
5.63,93.0
5.64,118.0
5.65,90.0
5.66,110.0
5.67,96.0
5.68,87.0
5.69,100.0
5.7,98.0
5.71,99.0
5.72,86.0
5.73,112.0
5.74,90.0
5.75,85.0
5.76,99.0
5.77,87.0
5.78,94.0
5.79,104.0
5.8,96.0
5.81,88.0
5.82,100.0
5.83,83.0
5.84,82.0
5.85,107.0
5.86,104.0
5.87,102.0
5.88,90.0
5.89,101.0
5.9,88.0
5.91,85.0
5.92,102.0
5.93,97.0
5.94,113.0
5.95,84.0
5.96,95.0
5.97,98.0
5.98,110.0
5.99,100.0
6.0,82.0
6.01,100.0
6.02,104.0
6.03,83.0
6.04,117.0
6.05,111.0
6.06,102.0
6.07,105.0
6.08,91.0
6.09,106.0
6.1,98.0
6.11,96.0
6.12,107.0
6.13,110.0
6.14,114.0
6.15,98.0
6.16,106.0
6.17,92.0
6.18,89.0
6.19,105.0
6.2,95.0
6.21,88.0
6.22,87.0
6.23,104.0
6.24,97.0
6.25,91.0
6.26,90.0
6.27,102.0
6.28,95.0
6.29,79.0
6.3,97.0
6.31,84.0
6.32,100.0
6.33,109.0
6.34,100.0
6.35,92.0
6.36,90.0
6.37,105.0
6.38,94.0
6.39,114.0
6.4,92.0
6.41,99.0
6.42,98.0
6.43,108.0
6.44,108.0
6.45,100.0
6.46,112.0
6.47,99.0
6.48,94.0
6.49,85.0
6.5,100.0
6.51,127.0
6.52,106.0
6.53,99.0
6.54,109.0
6.55,108.0
6.56,106.0
6.57,114.0
6.58,98.0
6.59,107.0
6.6,99.0
6.61,104.0
6.62,84.0
6.63,86.0
6.64,118.0
6.65,101.0
6.66,108.0
6.67,102.0
6.68,111.0
6.69,109.0
6.7,107.0
6.71,77.0
6.72,95.0
6.73,96.0
6.74,106.0
6.75,94.0
6.76,95.0
6.77,113.0
6.78,99.0
6.79,87.0
6.8,110.0
6.81,115.0
6.82,97.0
6.83,96.0
6.84,92.0
6.85,94.0
6.86,124.0
6.87,87.0
6.88,91.0
6.89,103.0
6.9,103.0
6.91,85.0
6.92,108.0
6.93,96.0
6.94,84.0
6.95,90.0
6.96,96.0
6.97,104.0
6.98,98.0
6.99,94.0
7.0,108.0
7.01,99.0
7.02,84.0
7.03,97.0
7.04,106.0
7.05,83.0
7.06,96.0
7.07,102.0
7.08,98.0
7.09,103.0
7.1,102.0
7.11,91.0
7.12,107.0
7.13,105.0
7.14,88.0
7.15,89.0
7.16,84.0
7.17,87.0
7.18,122.0
7.19,94.0
7.2,104.0
7.21,119.0
7.22,101.0
7.23,100.0
7.24,95.0
7.25,104.0
7.26,99.0
7.27,94.0
7.28,106.0
7.29,106.0
7.3,85.0
7.31,91.0
7.32,91.0
7.33,98.0
7.34,93.0
7.35,102.0
7.36,86.0
7.37,106.0
7.38,105.0
7.39,104.0
7.4,93.0
7.41,110.0
7.42,92.0
7.43,99.0
7.44,97.0
7.45,109.0
7.46,114.0
7.47,112.0
7.48,99.0
7.49,116.0
7.5,82.0
7.51,97.0
7.52,102.0
7.53,82.0
7.54,111.0
7.55,99.0
7.56,105.0
7.57,97.0
