angle,intensity
5.0,22.0
5.01,31.0
5.02,30.0
5.03,23.0
5.04,18.0
5.05,32.0
5.06,32.0
5.07,28.0
5.08,25.0
5.09,31.0
5.1,33.0
5.11,30.0
5.12,32.0
5.13,30.0
5.14,33.0
5.15,32.0
5.16,34.0
5.17,31.0
5.18,25.0
5.19,37.0
5.2,37.0
5.21,35.0
5.22,26.0
5.23,27.0
5.24,25.0
5.25,28.0
5.26,29.0
5.27,29.0
5.28,27.0
5.29,41.0
5.3,32.0
5.31,35.0
5.32,30.0
5.33,28.0
5.34,39.0
5.35,33.0
5.36,33.0
5.37,32.0
5.38,35.0
5.39,28.0
5.4,28.0
5.41,29.0
5.42,26.0
5.43,34.0
5.44,49.0
5.45,35.0
5.46,31.0
5.47,35.0
5.48,38.0
5.49,33.0
5.5,26.0
5.51,33.0
5.52,31.0
5.53,29.0
5.54,32.0
5.55,36.0
5.56,36.0
5.57,20.0
5.58,36.0
5.59,46.0
5.6,27.0
5.61,32.0
5.62,27.0
5.63,40.0
5.64,32.0
5.65,30.0
5.66,35.0
5.67,27.0
5.68,36.0
5.69,28.0
5.7,25.0
5.71,28.0
5.72,37.0
5.73,31.0
5.74,30.0
5.75,26.0
5.76,43.0
5.77,32.0
5.78,30.0
5.79,29.0
5.8,25.0
5.81,39.0
5.82,29.0
5.83,24.0
5.84,41.0
5.85,32.0
5.86,37.0
5.87,39.0
5.88,35.0
5.89,32.0
5.9,36.0
5.91,35.0
5.92,38.0
5.93,36.0
5.94,37.0
5.95,31.0
5.96,39.0
5.97,47.0
5.98,41.0
5.99,25.0
6.0,40.0
6.01,34.0
6.02,29.0
6.03,41.0
6.04,40.0
6.05,33.0
6.06,39.0
6.07,37.0
6.08,31.0
6.09,37.0
6.1,56.0
6.11,35.0
6.12,37.0
6.13,37.0
6.14,48.0
6.15,40.0
6.16,40.0
6.17,42.0
6.18,40.0
6.19,36.0
6.2,38.0
6.21,41.0
6.22,51.0
6.23,21.0
6.24,43.0
6.25,46.0
6.26,49.0
6.27,44.0
6.28,36.0
6.29,37.0
6.3,34.0
6.31,44.0
6.32,57.0
6.33,49.0
6.34,44.0
6.35,44.0
6.36,43.0
6.37,46.0
6.38,29.0
6.39,47.0
6.4,54.0
6.41,41.0
6.42,43.0
6.43,52.0
6.44,47.0
6.45,48.0
6.46,39.0
6.47,50.0
6.48,44.0
6.49,44.0
6.5,49.0
6.51,46.0
6.52,41.0
6.53,53.0
6.54,40.0
6.55,44.0
6.56,47.0
6.57,43.0
6.58,32.0
6.59,40.0
6.6,40.0
6.61,46.0
6.62,32.0
6.63,47.0
6.64,64.0
6.65,45.0
6.66,40.0
6.67,41.0
6.68,37.0
6.69,56.0
6.7,32.0
6.71,41.0
6.72,48.0
6.73,52.0
6.74,37.0
6.75,48.0
6.76,46.0
6.77,42.0
6.78,50.0
6.79,40.0
6.8,45.0
6.81,38.0
6.82,41.0
6.83,43.0
6.84,43.0
6.85,39.0
6.86,41.0
6.87,31.0
6.88,32.0
6.89,44.0
6.9,49.0
6.91,48.0
6.92,40.0
6.93,51.0
6.94,40.0
6.95,44.0
6.96,46.0
6.97,33.0
6.98,31.0
6.99,43.0
7.0,39.0
7.01,40.0
7.02,30.0
7.03,36.0
7.04,33.0
7.05,26.0
7.06,41.0
7.07,29.0
7.08,35.0
7.09,38.0
7.1,31.0
7.11,27.0
7.12,34.0
7.13,34.0
7.14,35.0
7.15,32.0
7.16,41.0
7.17,22.0
7.18,26.0
7.19,30.0
7.2,31.0
7.21,35.0
7.22,42.0
7.23,35.0
7.24,31.0
7.25,28.0
7.26,43.0
7.27,27.0
7.28,33.0
7.29,29.0
7.3,32.0
7.31,41.0
7.32,28.0
7.33,45.0
7.34,45.0
7.35,37.0
7.36,26.0
7.37,37.0
7.38,29.0
7.39,42.0
7.4,34.0
7.41,24.0
7.42,35.0
7.43,30.0
7.44,32.0
7.45,28.0
7.46,36.0
7.47,32.0
7.48,33.0
7.49,34.0
7.5,39.0
7.51,36.0
7.52,37.0
7.53,37.0
7.54,33.0
7.55,24.0
7.56,37.0
7.57,34.0
7.58,28.0
7.59,34.0
7.6,36.0
7.61,37.0
7.62,31.0
7.63,48.0
7.64,37.0
7.65,34.0
7.66,32.0
7.67,26.0
7.68,34.0
7.69,36.0
7.7,24.0
7.71,44.0
7.72,26.0
7.73,39.0
7.74,31.0
7.75,25.0
7.76,35.0
7.77,27.0
7.78,38.0
7.79,35.0
7.8,31.0
7.81,32.0
7.82,43.0
7.83,33.0
7.84,28.0
7.85,30.0
7.86,35.0
7.87,37.0
7.88,32.0
7.89,41.0
7.9,24.0
7.91,29.0
7.92,30.0
7.93,33.0
7.94,42.0
7.95,36.0
7.96,33.0
7.97,26.0
7.98,48.0
7.99,31.0
8.0,37.0
8.01,46.0
8.02,46.0
8.03,29.0
8.04,35.0
8.05,40.0
8.06,27.0
8.07,42.0
8.08,39.0
8.09,37.0
8.1,26.0
8.11,36.0
8.12,35.0
8.13,34.0
8.14,32.0
8.15,35.0
8.16,40.0
8.17,32.0
8.18,37.0
8.19,40.0
8.2,31.0
