angle,intensity
5.0,56.0
5.01,46.0
5.02,52.0
5.03,41.0
5.04,46.0
5.05,44.0
5.06,60.0
5.07,46.0
5.08,51.0
5.09,41.0
5.1,36.0
5.11,50.0
5.12,49.0
5.13,55.0
5.14,42.0
5.15,50.0
5.16,42.0
5.17,39.0
5.18,42.0
5.19,33.0
5.2,42.0
5.21,46.0
5.22,44.0
5.23,44.0
5.24,49.0
5.25,47.0
5.26,45.0
5.27,54.0
5.28,39.0
5.29,38.0
5.3,36.0
5.31,44.0
5.32,48.0
5.33,41.0
5.34,44.0
5.35,47.0
5.36,56.0
5.37,51.0
5.38,49.0
5.39,54.0
5.4,45.0
5.41,48.0
5.42,56.0
5.43,27.0
5.44,50.0
5.45,38.0
5.46,42.0
5.47,54.0
5.48,39.0
5.49,49.0
5.5,53.0
5.51,43.0
5.52,38.0
5.53,43.0
5.54,34.0
5.55,44.0
5.56,42.0
5.57,43.0
5.58,50.0
5.59,47.0
5.6,50.0
5.61,40.0
5.62,52.0
5.63,29.0
5.64,46.0
5.65,39.0
5.66,30.0
5.67,32.0
5.68,51.0
5.69,36.0
5.7,39.0
5.71,33.0
5.72,40.0
5.73,45.0
5.74,52.0
5.75,45.0
5.76,34.0
5.77,44.0
5.78,45.0
5.79,42.0
5.8,50.0
5.81,51.0
5.82,44.0
5.83,49.0
5.84,62.0
5.85,41.0
5.86,44.0
5.87,50.0
5.88,38.0
5.89,45.0
5.9,49.0
5.91,45.0
5.92,46.0
5.93,51.0
5.94,58.0
5.95,46.0
5.96,45.0
5.97,44.0
5.98,53.0
5.99,51.0
6.0,40.0
6.01,46.0
6.02,58.0
6.03,49.0
6.04,38.0
6.05,48.0
6.06,41.0
6.07,42.0
6.08,50.0
6.09,40.0
6.1,50.0
6.11,46.0
6.12,38.0
6.13,52.0
6.14,43.0
6.15,47.0
6.16,38.0
6.17,47.0
6.18,52.0
6.19,53.0
6.2,50.0
6.21,50.0
6.22,56.0
6.23,49.0
6.24,47.0
6.25,35.0
6.26,44.0
6.27,49.0
6.28,49.0
6.29,48.0
6.3,39.0
6.31,49.0
6.32,37.0
6.33,60.0
6.34,46.0
6.35,44.0
6.36,54.0
6.37,55.0
6.38,43.0
6.39,41.0
6.4,52.0
6.41,56.0
6.42,42.0
6.43,45.0
6.44,53.0
6.45,49.0
6.46,55.0
6.47,40.0
6.48,55.0
6.49,40.0
6.5,42.0
6.51,59.0
6.52,50.0
6.53,56.0
6.54,44.0
6.55,35.0
6.56,48.0
6.57,51.0
6.58,53.0
6.59,55.0
6.6,66.0
6.61,44.0
6.62,40.0
6.63,54.0
6.64,60.0
6.65,55.0
6.66,49.0
6.67,54.0
6.68,40.0
6.69,62.0
6.7,61.0
6.71,42.0
6.72,45.0
6.73,46.0
6.74,58.0
6.75,51.0
6.76,67.0
6.77,53.0
6.78,41.0
6.79,46.0
6.8,45.0
6.81,52.0
6.82,64.0
6.83,51.0
6.84,48.0
6.85,53.0
6.86,47.0
6.87,54.0
6.88,57.0
6.89,54.0
6.9,44.0
6.91,64.0
6.92,51.0
6.93,40.0
6.94,46.0
6.95,56.0
6.96,43.0
6.97,52.0
6.98,52.0
6.99,37.0
7.0,45.0
7.01,57.0
7.02,52.0
7.03,55.0
7.04,58.0
7.05,44.0
7.06,46.0
7.07,42.0
7.08,43.0
7.09,44.0
7.1,38.0
7.11,62.0
7.12,50.0
7.13,46.0
7.14,55.0
7.15,48.0
7.16,39.0
