angle,intensity
5.0,16.0
5.01,17.0
5.02,13.0
5.03,20.0
5.04,16.0
5.05,18.0
5.06,20.0
5.07,27.0
5.08,22.0
5.09,17.0
5.1,20.0
5.11,28.0
5.12,18.0
5.13,26.0
5.14,22.0
5.15,18.0
5.16,25.0
5.17,22.0
5.18,25.0
5.19,24.60658
5.2,18.0
5.21,22.0
5.22,19.0
5.23,17.0
5.24,25.0
5.25,32.0
5.26,20.0
5.27,16.0
5.28,17.0
5.29,20.0
5.3,21.0
5.31,22.0
5.32,17.0
5.33,11.0
5.34,17.0
5.35,27.0
5.36,18.0
5.37,21.0
5.38,22.0
5.39,23.0
5.4,22.63448
5.41,21.0
5.42,19.0
5.43,23.0
5.44,19.0
5.45,12.0
5.46,21.0
5.47,20.0
5.48,23.0
5.49,19.0
5.5,15.0
5.51,26.0
5.52,16.0
5.53,19.0
5.54,17.0
5.55,23.0
5.56,20.0
5.57,22.14564
5.58,22.0
5.59,23.0
5.6,24.0
5.61,22.0
5.62,22.45256
5.63,21.0
5.64,21.0
5.65,20.01208
5.66,16.0
5.67,18.0
5.68,16.0
5.69,15.0
5.7,19.0
5.71,24.0
5.72,20.0
5.73,16.0
5.74,21.0
5.75,16.0
5.76,17.7779
5.77,30.0
5.78,18.0
5.79,22.0
5.8,20.0
5.81,30.0
5.82,24.0
5.83,21.0
5.84,26.0
5.85,17.0
5.86,18.0
5.87,19.0
5.88,24.0
5.89,28.0
5.9,16.0
5.91,23.0
5.92,20.0
5.93,20.0
5.94,18.0
5.95,18.19921
5.96,17.71874
5.97,19.0
5.98,19.0
5.99,19.0
6.0,23.0
6.01,19.0
6.02,18.0
6.03,25.0
6.04,15.0
6.05,22.0
6.06,24.0
6.07,17.0
6.08,13.0
6.09,23.0
6.1,30.0
6.11,23.0
6.12,15.0
6.13,22.0
6.14,15.0
6.15,23.0
6.16,18.0
6.17,21.0
6.18,24.0
6.19,14.0
6.2,16.0
6.21,18.0
6.22,23.0
6.23,17.0
6.24,8.0
6.25,18.0
6.26,26.0
6.27,12.0
6.28,13.0
6.29,22.0
6.3,13.0
6.31,22.0
6.32,12.0
6.33,15.0
6.34,20.0
6.35,22.0
6.36,19.0
6.37,16.0
6.38,20.0
6.39,16.0
6.4,18.0
6.41,15.0
6.42,16.0
6.43,14.0
6.44,10.0
6.45,15.0
6.46,15.0
6.47,14.0
6.48,12.0
6.49,16.0
6.5,22.0
6.51,14.0
6.52,14.0
6.53,24.0
6.54,11.0
6.55,14.0
6.56,14.0
6.57,14.0
6.58,20.0
6.59,16.0
6.6,15.0
6.61,16.0
6.62,21.0
6.63,10.0
6.64,17.0
6.65,24.0
6.66,15.0
6.67,11.0
6.68,22.0
6.69,13.0
6.7,18.0
6.71,18.0
6.72,23.0
6.73,14.0
6.74,17.0
6.75,18.0
6.76,12.0
6.77,19.0
6.78,13.0
6.79,20.0
6.8,19.0
6.81,13.0
6.82,14.0
6.83,15.0
6.84,14.0
6.85,13.88671
6.86,11.0
6.87,13.0
6.88,13.0
6.89,15.0
6.9,11.0
6.91,15.0
6.92,17.0
6.93,16.0
6.94,12.0
6.95,10.0
6.96,15.0
6.97,17.0
6.98,14.0
6.99,14.0
7.0,12.0
7.01,19.0
7.02,18.0
7.03,13.0
7.04,21.0
7.05,8.0
7.06,15.0
7.07,15.0
7.08,14.0
7.09,14.0
7.1,12.7952
7.11,15.0
7.12,10.0
7.13,12.0
7.14,10.0
7.15,14.0
7.16,16.0
7.17,13.0
7.18,15.0
7.19,11.0
7.2,19.0
7.21,19.0
7.22,12.0
7.23,9.0
7.24,16.0
7.25,17.0
7.26,11.0
7.27,17.0
7.28,16.0
7.29,21.0
7.3,11.0
7.31,11.0
7.32,13.0
7.33,15.0
7.34,17.0
7.35,17.0
7.36,17.78683
7.37,14.0
7.38,16.0
7.39,19.0
7.4,15.0
7.41,11.0
7.42,13.0
7.43,9.0
7.44,19.0
7.45,14.0
7.46,14.0
7.47,10.0
7.48,18.0
7.49,17.0
7.5,16.0
7.51,16.0
7.52,16.0
7.53,15.0
7.54,16.0
7.55,15.0
7.56,18.0
7.57,16.59263
7.58,11.0
7.59,16.0
7.6,13.0
7.61,14.0
7.62,21.0
7.63,15.0
7.64,5.0
7.65,10.0
7.66,14.0
7.67,21.0
7.68,10.0
7.69,17.0
7.7,11.0
7.71,8.0
7.72,11.0
7.73,8.01618
7.74,16.0
7.75,8.0
7.76,9.0
7.77,8.0
7.78,15.0
7.79,14.0
7.8,23.0
7.81,13.0
7.82,9.0
7.83,14.0
7.84,15.0
7.85,13.0
7.86,14.59431
7.87,11.0
7.88,13.0
7.89,11.0
7.9,10.0
7.91,9.0
7.92,9.889504
7.93,12.0
7.94,13.0
7.95,15.0
7.96,17.0
7.97,18.0
7.98,14.0
7.99,7.0
8.0,11.0
8.01,19.0
8.02,11.0
8.03,16.0
8.04,10.0
8.05,12.0
8.06,13.0
8.07,17.0
8.08,13.0
8.09,11.0
8.1,14.0
8.11,7.0
8.12,8.0
8.13,10.0
8.14,13.0
8.15,11.0
8.16,9.0
8.17,16.0
8.18,9.0
8.19,14.0
8.2,9.0
8.21,12.0
8.22,11.0
8.23,12.0
8.24,10.0
8.25,11.0
8.26,5.0
8.27,9.0
8.28,13.0
8.29,11.0
8.3,17.0
8.31,15.0
8.32,16.0
8.33,15.0
8.34,11.0
8.35,8.0
8.36,12.0
8.37,15.0
8.38,10.0
8.39,10.0
8.4,11.0
8.41,10.0
8.42,16.0
8.43,14.0
8.44,15.0
8.45,10.0
8.46,6.0
8.47,12.0
8.48,11.0
8.49,9.0
8.5,11.0
8.51,9.827006
8.52,16.0
8.53,8.0
8.54,10.0
8.55,5.0
8.56,11.0
8.57,13.0
8.58,10.0
8.59,12.0
8.6,10.0
8.61,14.0
8.62,8.0
8.63,10.0
8.64,12.0
8.65,9.0
8.66,8.0
8.67,10.0
8.68,11.0
8.69,7.0
8.7,15.0
8.71,10.0
8.72,12.0
8.73,20.0
8.74,12.0
8.75,11.0
8.76,15.0
8.77,15.0
8.78,11.0
8.79,15.0
8.8,14.0
8.81,5.0
8.82,7.0
8.83,12.0
8.84,20.0
8.85,13.0
8.86,14.0
8.87,13.0
8.88,10.0
8.89,11.0
8.9,10.0
8.91,18.0
8.92,11.0
8.93,14.0
8.94,20.0
8.95,8.0
8.96,11.0
8.97,17.0
8.98,13.0
8.99,11.0
9.0,17.0
9.01,8.0
9.02,10.0
9.03,11.0
9.04,11.0
9.05,8.0
9.06,13.0
9.07,12.0
9.08,8.0
9.09,12.0
9.1,11.0
9.11,13.0
9.12,10.0
9.13,13.0
9.14,15.0
9.15,13.0
9.16,10.0
9.17,7.0
9.18,5.0
9.19,12.0
9.2,16.0
9.21,15.0
9.22,12.0
9.23,12.0
9.24,14.0
9.25,19.0
9.26,18.0
9.27,14.0
9.28,12.0
9.29,18.0
9.3,10.0
9.31,10.0
9.32,14.0
9.33,9.0
9.34,11.0
9.35,11.0
9.36,10.0
9.37,12.0
9.38,14.0
9.39,13.0
9.4,13.61049
9.41,16.0
9.42,13.0
9.43,14.18998
9.44,10.0
9.45,14.0
9.46,13.0
9.47,14.0
9.48,18.0
9.49,16.0
9.5,10.0
9.51,17.0
9.52,12.0
9.53,15.0
9.54,16.0
9.55,18.0
9.56,22.0
9.57,12.0
9.58,7.0
9.59,15.0
9.6,12.0
9.61,18.0
9.62,9.0
9.63,16.0
9.64,13.0
9.65,9.0
9.66,21.0
9.67,13.0
9.68,17.0
9.69,13.0
9.7,12.0
9.71,13.0
9.72,14.0
9.73,11.0
9.74,15.0
9.75,14.0
9.76,11.0
9.77,15.0
9.78,17.0
9.79,10.0
9.8,14.0
9.81,17.0
9.82,13.0
9.83,14.0
9.84,12.0
9.85,16.0
9.86,13.0
9.87,8.0
9.88,21.0
9.89,9.0
9.9,17.0
9.91,11.0
9.92,12.0
9.93,9.0
9.94,10.0
9.95,10.0
9.96,11.24553
9.97,14.0
9.98,14.0
9.99,20.0
10.0,18.0
10.01,9.0
10.02,16.0
10.03,11.0
10.04,22.0
10.05,12.0
10.06,17.0
10.07,9.0
10.08,7.0
10.09,13.0
10.1,18.0
10.11,17.0
10.12,14.0
10.13,16.0
10.14,11.0
10.15,13.0
10.16,12.0
10.17,16.0
10.18,8.0
10.19,20.0
10.2,10.0
10.21,11.0
10.22,13.0
10.23,16.0
10.24,17.0
10.25,18.21428
10.26,12.0
10.27,17.0
10.28,14.0
10.29,8.0
10.3,11.0
10.31,6.0
10.32,15.0
10.33,17.0
10.34,15.0
10.35,16.0
10.36,14.0
10.37,11.0
10.38,13.0
10.39,12.0
10.4,10.07533
10.41,13.0
10.42,8.0
10.43,12.0
10.44,15.0
10.45,12.0
10.46,7.0
10.47,12.0
10.48,8.0
10.49,15.0
10.5,18.0
10.51,9.0
10.52,12.0
10.53,12.0
10.54,15.0
10.55,18.0
10.56,13.0
10.57,18.0
10.58,15.0
10.59,12.0
10.6,10.0
10.61,12.0
10.62,10.0
10.63,14.0
10.64,14.54687
10.65,14.17417
10.66,16.0
10.67,14.0
10.68,10.0
10.69,10.09319
10.7,8.602097
10.71,12.0
10.72,8.0
10.73,10.0
10.74,10.0
10.75,11.0
10.76,8.0
10.77,11.0
10.78,15.0
10.79,12.0
10.8,18.0
10.81,15.0
10.82,10.0
10.83,11.86718
10.84,12.0
10.85,9.0
10.86,10.0
10.87,8.0
10.88,16.0
10.89,13.0
10.9,13.0
10.91,19.0
10.92,12.0
10.93,17.0
10.94,13.0
10.95,16.0
10.96,12.0
10.97,16.0
10.98,16.0
10.99,18.0
11.0,17.41573
11.01,15.0
11.02,15.0
11.03,14.0
11.04,13.0
11.05,12.55301
11.06,11.27902
11.07,11.0
11.08,11.0
11.09,10.0
11.1,14.0
11.11,12.0
11.12,16.0
11.13,11.0
11.14,9.0
11.15,7.0
11.16,11.0
11.17,13.0
11.18,10.0
11.19,14.0
11.2,10.0
11.21,15.0
11.22,13.0
11.23,12.0
11.24,12.0
11.25,10.0
11.26,11.0
11.27,8.0
11.28,9.0
11.29,15.0
11.3,8.0
11.31,17.0
11.32,11.0
11.33,16.0
11.34,15.0
