angle,intensity
5.0,29.0
5.01,31.0
5.02,30.0
5.03,31.0
5.04,23.0
5.05,35.0
5.06,27.0
5.07,23.0
5.08,34.0
5.09,21.0
5.1,43.0
5.11,40.0
5.12,32.0
5.13,32.0
5.14,27.0
5.15,37.0
5.16,43.0
5.17,32.0
5.18,32.0
5.19,25.0
5.2,31.0
5.21,27.0
5.22,29.0
5.23,28.0
5.24,35.0
5.25,37.0
5.26,24.0
5.27,36.0
5.28,27.0
5.29,34.0
5.3,34.0
5.31,44.0
5.32,36.0
5.33,21.0
5.34,24.0
5.35,34.0
5.36,29.0
5.37,34.0
5.38,30.0
5.39,31.0
5.4,29.0
5.41,31.0
5.42,32.0
5.43,28.0
5.44,28.0
5.45,29.0
5.46,30.0
5.47,38.0
5.48,28.0
5.49,23.0
5.5,30.0
5.51,26.0
5.52,30.0
5.53,38.0
5.54,28.0
5.55,24.0
5.56,32.0
5.57,32.0
5.58,22.0
5.59,27.0
5.6,29.0
5.61,33.0
5.62,31.0
5.63,29.0
5.64,30.0
5.65,25.0
5.66,21.0
5.67,29.0
5.68,32.0
5.69,18.0
5.7,25.0
5.71,37.0
5.72,31.0
5.73,28.0
5.74,30.0
5.75,29.0
5.76,26.0
5.77,22.0
5.78,23.0
5.79,39.0
5.8,31.0
5.81,33.0
5.82,36.0
5.83,23.0
5.84,26.0
5.85,30.0
5.86,30.0
5.87,30.0
5.88,28.0
5.89,27.0
5.9,32.0
5.91,32.0
5.92,27.0
5.93,21.0
5.94,32.0
5.95,22.0
5.96,26.0
5.97,22.0
5.98,27.0
5.99,35.0
6.0,36.0
6.01,36.0
6.02,25.0
6.03,23.0
6.04,22.0
6.05,19.0
6.06,29.0
6.07,38.0
6.08,32.0
6.09,19.0
6.1,26.0
6.11,34.0
6.12,26.0
6.13,18.0
6.14,23.0
6.15,26.0
6.16,21.0
6.17,30.0
6.18,21.0
6.19,28.0
6.2,34.0
6.21,19.0
6.22,20.0
6.23,29.0
6.24,27.0
6.25,33.0
6.26,22.0
6.27,35.0
6.28,21.0
6.29,27.0
6.3,36.0
6.31,34.0
6.32,34.0
6.33,32.0
6.34,29.0
6.35,26.0
6.36,29.0
6.37,21.0
6.38,20.0
6.39,23.0
6.4,30.0
6.41,21.0
6.42,28.0
6.43,32.0
6.44,37.0
6.45,32.0
6.46,20.0
6.47,20.0
6.48,24.0
6.49,26.0
6.5,32.0
6.51,27.0
6.52,25.0
6.53,31.0
6.54,19.0
6.55,33.0
6.56,26.0
6.57,25.0
6.58,25.0
6.59,28.0
6.6,26.0
6.61,22.0
6.62,25.0
6.63,17.0
6.64,19.0
6.65,23.0
6.66,29.0
6.67,14.0
6.68,23.0
6.69,24.0
6.7,26.0
6.71,29.0
6.72,32.0
6.73,20.0
6.74,33.0
6.75,26.0
6.76,19.0
6.77,22.0
6.78,31.0
6.79,23.0
6.8,25.0
6.81,26.0
6.82,40.0
6.83,23.0
6.84,27.0
6.85,24.0
6.86,33.0
6.87,24.0
6.88,27.0
6.89,35.0
6.9,22.0
6.91,39.0
6.92,23.0
6.93,26.0
6.94,20.0
6.95,30.0
6.96,25.0
6.97,23.0
6.98,29.0
6.99,22.0
7.0,25.0
7.01,26.0
7.02,28.0
7.03,26.0
7.04,31.0
7.05,21.0
7.06,26.0
7.07,25.0
7.08,19.0
7.09,23.0
7.1,31.0
7.11,25.0
7.12,23.0
7.13,25.0
7.14,22.0
7.15,26.0
7.16,27.0
7.17,23.0
7.18,18.0
7.19,33.0
7.2,20.0
7.21,29.0
7.22,27.0
7.23,33.0
7.24,27.0
7.25,28.0
7.26,33.0
7.27,21.0
7.28,27.0
7.29,23.0
7.3,23.0
7.31,23.0
7.32,30.0
7.33,26.0
7.34,28.0
7.35,27.0
7.36,31.0
7.37,35.0
7.38,28.0
7.39,26.0
7.4,27.0
7.41,22.0
7.42,25.0
7.43,26.0
7.44,16.0
7.45,24.0
7.46,16.0
7.47,22.0
7.48,27.0
7.49,29.0
7.5,31.0
7.51,24.0
7.52,24.0
7.53,25.0
7.54,22.0
7.55,26.0
7.56,27.0
7.57,21.0
7.58,18.0
7.59,27.0
7.6,21.0
7.61,17.0
7.62,31.0
7.63,20.0
7.64,21.0
7.65,23.0
7.66,26.0
7.67,26.0
7.68,21.0
7.69,32.0
7.7,26.0
7.71,21.0
7.72,32.0
7.73,35.0
7.74,23.0
7.75,22.0
7.76,23.0
7.77,30.0
7.78,24.0
7.79,31.0
7.8,23.0
7.81,28.0
7.82,24.0
7.83,24.0
7.84,29.0
7.85,24.0
7.86,27.0
7.87,29.0
7.88,33.0
7.89,24.0
7.9,24.0
7.91,13.0
7.92,21.0
7.93,25.0
7.94,20.0
7.95,26.0
7.96,31.0
7.97,26.0
7.98,21.0
7.99,15.0
8.0,32.0
8.01,25.0
8.02,18.0
8.03,24.0
8.04,22.0
8.05,27.0
8.06,28.0
8.07,37.0
8.08,34.0
8.09,24.0
8.1,20.0
8.11,21.0
8.12,22.0
8.13,23.0
8.14,17.0
8.15,19.0
8.16,29.0
8.17,34.0
8.18,29.0
8.19,29.0
8.2,20.0
8.21,24.0
8.22,26.0
8.23,22.0
8.24,26.0
8.25,17.0
8.26,18.0
8.27,28.0
8.28,31.0
8.29,26.0
8.3,26.0
8.31,29.0
8.32,25.0
8.33,27.0
8.34,23.0
8.35,21.0
8.36,29.0
8.37,24.0
8.38,15.0
8.39,26.0
8.4,24.0
8.41,23.0
8.42,23.0
8.43,24.0
8.44,27.0
8.45,27.0
8.46,26.0
8.47,27.0
8.48,18.0
8.49,22.0
8.5,29.0
8.51,20.0
8.52,31.0
8.53,26.0
8.54,18.0
8.55,25.0
8.56,18.0
8.57,21.0
8.58,21.0
8.59,26.0
8.6,22.0
8.61,14.0
8.62,30.0
8.63,27.0
8.64,24.0
8.65,19.0
8.66,24.0
8.67,16.0
8.68,20.0
8.69,21.0
8.7,20.0
8.71,16.0
8.72,15.0
8.73,14.0
8.74,15.0
8.75,27.0
8.76,21.0
8.77,21.0
8.78,16.0
8.79,21.0
8.8,20.0
8.81,21.0
8.82,19.0
8.83,15.0
8.84,14.0
8.85,22.0
8.86,16.0
8.87,16.0
8.88,20.0
8.89,21.0
8.9,20.0
8.91,15.0
8.92,19.0
8.93,19.0
8.94,15.0
8.95,23.0
8.96,16.0
8.97,20.0
8.98,16.0
8.99,27.0
9.0,24.0
9.01,24.0
9.02,22.0
9.03,21.0
9.04,17.0
9.05,18.0
9.06,17.0
9.07,18.0
9.08,16.0
9.09,17.0
9.1,26.0
9.11,17.0
9.12,17.0
9.13,32.0
9.14,23.0
9.15,15.0
9.16,13.0
9.17,15.0
9.18,19.0
9.19,18.0
9.2,17.0
9.21,17.0
9.22,24.0
9.23,23.0
9.24,13.0
9.25,25.0
9.26,23.0
9.27,24.0
9.28,24.0
9.29,18.0
9.3,23.0
9.31,22.0
9.32,20.0
9.33,18.0
9.34,15.0
9.35,20.0
9.36,18.0
9.37,17.0
9.38,18.0
9.39,20.0
9.4,26.0
9.41,18.0
9.42,14.0
9.43,25.0
9.44,22.0
9.45,21.0
9.46,23.0
9.47,21.0
9.48,25.0
9.49,17.0
9.5,15.0
9.51,20.0
9.52,21.0
9.53,14.0
9.54,15.0
9.55,17.0
9.56,20.0
9.57,17.0
9.58,18.0
9.59,18.0
9.6,22.0
9.61,11.0
9.62,13.0
9.63,18.0
9.64,22.0
9.65,22.0
9.66,17.0
9.67,15.0
9.68,19.0
9.69,28.0
9.7,25.0
9.71,20.0
9.72,21.0
9.73,22.0
9.74,18.0
9.75,21.0
9.76,22.0
9.77,23.0
9.78,14.0
9.79,29.0
9.8,27.0
9.81,22.0
9.82,19.0
9.83,20.0
9.84,19.0
9.85,17.0
9.86,21.0
9.87,18.0
9.88,12.0
9.89,22.0
9.9,28.0
9.91,21.0
9.92,24.0
9.93,19.0
9.94,19.0
9.95,18.0
9.96,26.0
9.97,29.0
9.98,16.0
9.99,23.0
10.0,24.0
10.01,19.0
10.02,18.0
10.03,15.0
10.04,22.0
10.05,20.0
10.06,16.0
10.07,23.0
10.08,18.0
10.09,20.0
10.1,19.0
10.11,24.0
10.12,18.0
10.13,21.0
10.14,12.0
10.15,17.0
10.16,20.0
10.17,24.0
10.18,10.0
10.19,19.0
10.2,5.0
10.21,22.0
10.22,15.0
10.23,19.0
10.24,18.0
10.25,17.0
10.26,16.0
10.27,22.0
10.28,18.0
10.29,20.0
10.3,25.0
10.31,16.0
10.32,25.0
10.33,23.0
10.34,14.0
10.35,23.0
10.36,19.0
10.37,14.0
10.38,24.0
10.39,16.0
10.4,11.0
10.41,10.0
10.42,22.0
10.43,14.0
10.44,23.0
10.45,21.0
10.46,25.0
10.47,16.0
10.48,15.0
10.49,21.0
10.5,23.0
10.51,22.0
10.52,24.0
10.53,11.0
10.54,20.0
10.55,12.0
10.56,18.0
10.57,20.0
10.58,14.0
10.59,16.0
10.6,20.0
10.61,24.0
10.62,22.0
10.63,13.0
10.64,17.0
10.65,17.0
10.66,19.0
10.67,10.0
10.68,12.0
10.69,23.0
10.7,16.0
10.71,20.0
10.72,16.0
10.73,20.0
10.74,13.0
10.75,12.0
10.76,16.0
10.77,25.0
10.78,14.0
10.79,26.0
10.8,18.0
10.81,11.0
10.82,10.0
10.83,20.0
10.84,15.0
10.85,19.0
10.86,18.0
10.87,21.0
10.88,21.0
10.89,25.0
10.9,12.0
10.91,13.0
10.92,22.0
10.93,14.0
10.94,21.0
10.95,23.0
10.96,20.0
10.97,19.0
10.98,13.0
10.99,12.0
11.0,18.0
11.01,21.0
11.02,18.0
11.03,15.0
11.04,5.0
11.05,15.0
11.06,14.0
11.07,17.0
11.08,19.0
11.09,30.0
11.1,19.0
11.11,18.0
11.12,20.0
11.13,24.0
11.14,21.0
11.15,19.0
11.16,15.0
11.17,14.0
11.18,22.0
11.19,21.0
11.2,20.0
11.21,13.0
11.22,14.0
11.23,14.0
11.24,14.0
11.25,18.0
11.26,14.0
11.27,16.0
11.28,14.0
11.29,25.0
11.3,18.0
11.31,19.0
11.32,17.0
11.33,23.0
11.34,20.0
11.35,19.0
11.36,10.0
11.37,25.0
11.38,19.0
11.39,16.0
11.4,11.0
11.41,13.0
11.42,17.0
11.43,15.0
11.44,16.0
11.45,22.0
11.46,26.0
11.47,14.0
11.48,21.0
11.49,19.0
11.5,16.0
11.51,17.0
11.52,21.0
11.53,21.0
11.54,19.0
11.55,26.0
11.56,18.0
11.57,30.0
11.58,14.0
11.59,19.0
11.6,23.0
11.61,12.0
11.62,19.0
11.63,9.0
11.64,16.0
11.65,22.0
11.66,19.0
11.67,16.0
11.68,13.0
11.69,21.0
11.7,13.0
11.71,15.0
11.72,14.0
11.73,19.0
11.74,17.0
11.75,20.0
11.76,20.0
11.77,24.0
11.78,19.0
11.79,13.0
11.8,21.0
11.81,12.0
11.82,23.0
11.83,17.0
11.84,20.0
11.85,17.0
11.86,12.0
11.87,15.0
11.88,19.0
11.89,12.0
11.9,23.0
11.91,17.0
11.92,25.0
11.93,23.0
11.94,16.0
11.95,17.0
11.96,19.0
11.97,20.0
11.98,15.0
11.99,25.0
12.0,10.0
12.01,13.0
12.02,16.0
12.03,17.0
12.04,24.0
12.05,18.0
12.06,26.0
12.07,19.0
12.08,12.0
12.09,20.0
12.1,14.0
12.11,19.0
12.12,17.0
12.13,23.0
12.14,23.0
12.15,9.0
12.16,19.0
12.17,12.0
12.18,18.0
12.19,16.0
12.2,20.0
12.21,17.0
12.22,16.0
12.23,21.0
12.24,15.0
12.25,21.0
12.26,24.0
12.27,24.0
12.28,12.0
12.29,21.0
12.3,20.0
12.31,8.0
12.32,17.0
12.33,14.0
12.34,19.0
12.35,20.0
12.36,16.0
12.37,22.0
12.38,15.0
12.39,24.0
12.4,22.0
12.41,27.0
12.42,14.0
12.43,22.0
12.44,21.0
12.45,20.0
12.46,15.0
12.47,19.0
12.48,14.0
12.49,24.0
12.5,22.0
12.51,21.0
12.52,18.0
12.53,23.0
12.54,22.0
12.55,22.0
12.56,20.0
12.57,22.0
12.58,15.0
12.59,22.0
12.6,21.0
12.61,19.0
12.62,20.0
12.63,20.0
12.64,16.0
12.65,19.0
12.66,19.0
12.67,18.0
12.68,26.0
12.69,14.0
12.7,12.0
12.71,17.0
12.72,12.0
12.73,17.0
12.74,14.0
12.75,15.0
12.76,15.0
12.77,15.0
12.78,25.0
12.79,16.0
12.8,18.0
12.81,10.0
12.82,11.0
12.83,13.0
12.84,18.0
12.85,21.0
12.86,16.0
12.87,29.0
12.88,28.0
