angle,intensity
1.000000000000000000e+01,1.474660898451289004e+00
1.002000571591883471e+01,1.389151125750934135e+00
1.004001143183766764e+01,5.028701172099727668e-01
1.006001714775650235e+01,1.500533923582777263e+00
1.008002286367533529e+01,1.684390916867046117e+00
1.010002857959417000e+01,1.630727121466392315e+00
1.012003429551300293e+01,8.007781601227678125e-01
1.014004001143183764e+01,1.406595618636231615e+00
1.016004572735067235e+01,1.097110641695662192e+00
1.018005144326950528e+01,1.350787138661370568e+00
1.020005715918833999e+01,6.699678469331546982e-01
1.022006287510717293e+01,2.298010858030062220e+00
1.024006859102600764e+01,1.701011927821266312e+00
1.026007430694484057e+01,2.206155708532704818e+00
1.028008002286367528e+01,1.395106038627516920e+00
1.030008573878250999e+01,1.684474576253627509e+00
1.032009145470134293e+01,1.141681154822481226e+00
1.034009717062017764e+01,1.281015371580935147e+00
1.036010288653901057e+01,1.001580728608948201e+00
1.038010860245784528e+01,1.475107064702850135e+00
1.040011431837667999e+01,6.848975862793014180e-01
1.042012003429551292e+01,1.549552550676616791e+00
1.044012575021434763e+01,1.535742077656551130e+00
1.046013146613318057e+01,1.387593545828505137e+00
1.048013718205201528e+01,9.871624712519944111e-01
1.050014289797084821e+01,2.022385874734657030e+00
1.052014861388968292e+01,1.378895302697015213e+00
1.054015432980851585e+01,1.299164794229060726e+00
1.056016004572735056e+01,1.845070224137962844e+00
1.058016576164618527e+01,2.209451759517767400e+00
1.060017147756501821e+01,1.962499052986711456e+00
1.062017719348385292e+01,2.364884974904027271e+00
1.064018290940268585e+01,1.919047413034477900e+00
1.066018862532152056e+01,1.544296974187445048e+00
1.068019434124035527e+01,1.695212683002575105e+00
1.070020005715918820e+01,9.956440905105113925e-01
1.072020577307802292e+01,1.078409408239176859e+00
1.074021148899685585e+01,1.227709265342671774e+00
1.076021720491569056e+01,2.175104420151752205e+00
1.078022292083452349e+01,1.523583309653375295e+00
1.080022863675335820e+01,6.838046242345738879e-01
1.082023435267219291e+01,2.382591626985682165e+00
1.084024006859102585e+01,1.520643175633207722e+00
1.086024578450986056e+01,1.176434369814143066e+00
1.088025150042869349e+01,8.969368301617979267e-01
1.090025721634752820e+01,1.173412605269665177e+00
1.092026293226636113e+01,1.228116622130176472e+00
1.094026864818519584e+01,2.024588379692304763e+00
1.096027436410403055e+01,1.602503039330863688e+00
1.098028008002286349e+01,1.779157766531800577e+00
1.100028579594169820e+01,1.005395635722389214e+00
1.102029151186053113e+01,2.323275126832766713e+00
1.104029722777936584e+01,1.551285908750266174e+00
1.106030294369819877e+01,1.754020462964118510e+00
1.108030865961703348e+01,1.310618672052475953e+00
1.110031437553586819e+01,2.287347923303982178e+00
1.112032009145470113e+01,1.244129486297050002e+00
1.114032580737353584e+01,1.848414188417954573e+00
1.116033152329236877e+01,2.313592262983580561e+00
1.118033723921120348e+01,1.112222582797610659e+00
1.120034295513003642e+01,1.290748461840715899e+00
1.122034867104887113e+01,1.121717365698142510e+00
1.124035438696770584e+01,7.858579642582486091e-01
1.126036010288653877e+01,6.334111301493946522e-01
1.128036581880537348e+01,2.110137127857785622e+00
1.130037153472420641e+01,6.965344628641060298e-01
1.132037725064304112e+01,5.280646252355385428e-01
1.134038296656187583e+01,9.361466343644867516e-01
1.136038868248070877e+01,1.117863025708539348e+00
1.138039439839954348e+01,2.208419157663550347e+00
1.140040011431837641e+01,5.280428553228836419e-01
1.142040583023721112e+01,6.996548905887486347e-01
1.144041154615604405e+01,7.822392312766759392e-01
1.146041726207487876e+01,1.699597027947847838e+00
1.148042297799371170e+01,1.517412651416799152e+00
1.150042869391254641e+01,2.362054342911722227e+00
1.152043440983138112e+01,1.191667565287395369e+00
1.154044012575021405e+01,1.365417314506315538e+00
1.156044584166904876e+01,9.337479022164943965e-01
1.158045155758788169e+01,1.630494139823803090e+00
1.160045727350671640e+01,1.220941751176115586e+00
1.162046298942555111e+01,7.198302881759083283e-01
1.164046870534438405e+01,6.210751061964850939e-01
1.166047442126321876e+01,2.459060641743035625e+00
1.168048013718205169e+01,1.755730746800939768e+00
1.170048585310088640e+01,1.941717548098455870e+00
1.172049156901971934e+01,7.300277588088199821e-01
1.174049728493855405e+01,8.093855371349965022e-01
1.176050300085738698e+01,1.222303180025169134e+00
1.178050871677622169e+01,1.788298685895559403e+00
1.180051443269505640e+01,2.288272871191651792e+00
1.182052014861388933e+01,2.215014667875560228e+00
1.184052586453272404e+01,6.903208654480422757e-01
1.186053158045155698e+01,8.870925145201433715e-01
1.188053729637039169e+01,2.022269993819504563e+00
1.190054301228922640e+01,7.041196348216688383e-01
1.192054872820805933e+01,1.573497436910340053e+00
1.194055444412689404e+01,8.960329008986127608e-01
1.196056016004572697e+01,2.426344694175813554e+00
1.198056587596456168e+01,1.790780141750166754e+00
1.200057159188339639e+01,1.456027966668234308e+00
1.202057730780222933e+01,2.097849129886476316e+00
1.204058302372106226e+01,2.219617194089033241e+00
1.206058873963989697e+01,2.130916992231497886e+00
1.208059445555873168e+01,2.564624970397367143e+00
1.210060017147756461e+01,1.563603470062101763e+00
1.212060588739639932e+01,2.435141628327261554e+00
1.214061160331523226e+01,2.105275421712392792e+00
1.216061731923406697e+01,1.005828480065354746e+00
1.218062303515290168e+01,9.430089123616863800e-01
1.220062875107173461e+01,2.361335536394529200e+00
1.222063446699056932e+01,1.893996069537087434e+00
1.224064018290940226e+01,7.723067191507011486e-01
1.226064589882823697e+01,2.405693823526459330e+00
1.228065161474707168e+01,1.526766986067107812e+00
1.230065733066590461e+01,1.792558377130793357e+00
1.232066304658473754e+01,1.856160653545738892e+00
1.234066876250357225e+01,1.906922109232014551e+00
1.236067447842240696e+01,2.539534406056188853e+00
1.238068019434123990e+01,2.531186782630369336e+00
1.240068591026007461e+01,2.167220344250337938e+00
1.242069162617890754e+01,1.886194489142758668e+00
1.244069734209774225e+01,2.194322871368855399e+00
1.246070305801657696e+01,2.335884373359889743e+00
1.248070877393540989e+01,2.678449616146155510e+00
1.250071448985424460e+01,2.018599193556667171e+00
1.252072020577307754e+01,2.505225791625322884e+00
1.254072592169191225e+01,1.888743002713857422e+00
1.256073163761074696e+01,1.927169331765238969e+00
1.258073735352957989e+01,1.270020896504779007e+00
1.260074306944841460e+01,1.013262112908877910e+00
1.262074878536724754e+01,1.417723562354716416e+00
1.264075450128608225e+01,1.090211069194520377e+00
1.266076021720491518e+01,2.632084462867195551e+00
1.268076593312374989e+01,1.976192272937456806e+00
1.270077164904258282e+01,1.518810081346344987e+00
1.272077736496141753e+01,2.676972317080338115e+00
1.274078308088025224e+01,1.640667064030697064e+00
1.276078879679908518e+01,2.392639495008408002e+00
1.278079451271791989e+01,1.175426231632212604e+00
1.280080022863675282e+01,1.296710718996453071e+00
1.282080594455558753e+01,2.363709165376631560e+00
1.284081166047442224e+01,2.333376891860555524e+00
1.286081737639325517e+01,2.226315297157251294e+00
1.288082309231208988e+01,2.086865245561225546e+00
1.290082880823092282e+01,2.565058437370218769e+00
1.292083452414975753e+01,1.567431823124256329e+00
1.294084024006859224e+01,2.333642626439997425e+00
1.296084595598742517e+01,1.588973043949342800e+00
1.298085167190625810e+01,2.530733140023783356e+00
1.300085738782509281e+01,2.496793089074776706e+00
1.302086310374392752e+01,1.328993235717939925e+00
1.304086881966276046e+01,1.979911247267998053e+00
1.306087453558159517e+01,2.890400610340369880e+00
1.308088025150042810e+01,1.680732120844185440e+00
1.310088596741926281e+01,1.421226944843394957e+00
1.312089168333809752e+01,2.262892272633313162e+00
1.314089739925693046e+01,2.594976261981149168e+00
1.316090311517576517e+01,2.407081866571479267e+00
1.318090883109459810e+01,2.780840601574493309e+00
1.320091454701343281e+01,1.190718254039330404e+00
1.322092026293226752e+01,2.210692523750882543e+00
1.324092597885110045e+01,2.443240665083069363e+00
1.326093169476993339e+01,1.488444523821914167e+00
1.328093741068876810e+01,1.396002058699927995e+00
1.330094312660760281e+01,1.431591137596259333e+00
1.332094884252643574e+01,1.501434944932583448e+00
1.334095455844527045e+01,2.346710142334478277e+00
1.336096027436410338e+01,2.602992552864703768e+00
1.338096599028293809e+01,1.443046887573941728e+00
1.340097170620177280e+01,2.575409686081741700e+00
1.342097742212060574e+01,1.224076207462634569e+00
1.344098313803944045e+01,1.269905149182254389e+00
1.346098885395827338e+01,1.963205409009653346e+00
1.348099456987710809e+01,2.812114809801206761e+00
1.350100028579594280e+01,2.876057514025889272e+00
1.352100600171477573e+01,1.588387263888457968e+00
1.354101171763361044e+01,1.149437371679710385e+00
1.356101743355244338e+01,1.650758110260648115e+00
1.358102314947127809e+01,2.137361376602526342e+00
1.360102886539011102e+01,2.185682514530373322e+00
1.362103458130894573e+01,2.675513226243845910e+00
1.364104029722777867e+01,1.966209035871725241e+00
1.366104601314661338e+01,1.757124440787336539e+00
1.368105172906544809e+01,1.360541602010917339e+00
1.370105744498428102e+01,3.075750461750977660e+00
1.372106316090311573e+01,2.634949971829285253e+00
1.374106887682194866e+01,2.578188216776767128e+00
1.376107459274078337e+01,2.030172927802416094e+00
1.378108030865961808e+01,1.340188518294815223e+00
1.380108602457845102e+01,1.716981632003041103e+00
1.382109174049728573e+01,3.025657380331886692e+00
1.384109745641611866e+01,2.850475742536799473e+00
1.386110317233495337e+01,1.924461637010372428e+00
1.388110888825378808e+01,1.647712260886099456e+00
1.390111460417262101e+01,1.819403198112360842e+00
1.392112032009145395e+01,2.353757791499476060e+00
1.394112603601028866e+01,1.723042567920762158e+00
1.396113175192912337e+01,1.334830797226004950e+00
1.398113746784795630e+01,2.788806105607420704e+00
1.400114318376679101e+01,2.466636787332161074e+00
1.402114889968562395e+01,1.494341531580033688e+00
1.404115461560445866e+01,2.583366122223920147e+00
1.406116033152329337e+01,3.060973586985740180e+00
1.408116604744212630e+01,1.719411263202449414e+00
1.410117176336095923e+01,2.837008696627829174e+00
1.412117747927979394e+01,1.861201945795557977e+00
1.414118319519862865e+01,2.796992638522661778e+00
1.416118891111746336e+01,2.983052047274085794e+00
1.418119462703629630e+01,1.688787330103268536e+00
1.420120034295512923e+01,2.029475778972592792e+00
1.422120605887396394e+01,1.934828452799951970e+00
1.424121177479279865e+01,3.207680402727532520e+00
1.426121749071163336e+01,2.495507450827137763e+00
1.428122320663046629e+01,2.436458949142226160e+00
1.430122892254929923e+01,2.470670997477965702e+00
1.432123463846813394e+01,1.875529304011508636e+00
1.434124035438696865e+01,3.152685763940076491e+00
1.436124607030580158e+01,2.350153761880187542e+00
1.438125178622463629e+01,1.951619281468277567e+00
1.440125750214346922e+01,3.222974910885345157e+00
1.442126321806230393e+01,2.533914283987018568e+00
1.444126893398113864e+01,2.103258617279531784e+00
1.446127464989997158e+01,1.758924289133850793e+00
1.448128036581880451e+01,2.369989195463483966e+00
1.450128608173763922e+01,1.912802369639555522e+00
1.452129179765647393e+01,2.997535820796271455e+00
1.454129751357530864e+01,3.168795816950356947e+00
1.456130322949414158e+01,2.035695876429005402e+00
1.458130894541297451e+01,3.014197762025072169e+00
1.460131466133180922e+01,1.859705192686106123e+00
1.462132037725064393e+01,1.918252330493013469e+00
1.464132609316947686e+01,3.160905849044531646e+00
1.466133180908831157e+01,2.908854909220832230e+00
1.468133752500714451e+01,2.237247623756070336e+00
1.470134324092597922e+01,2.488077506117981841e+00
1.472134895684481393e+01,2.345952098597775315e+00
1.474135467276364686e+01,1.660247244801707378e+00
1.476136038868247979e+01,1.761977110958424131e+00
1.478136610460131450e+01,1.799935622328262985e+00
1.480137182052014921e+01,3.413101753401927674e+00
1.482137753643898392e+01,2.312802379180496803e+00
1.484138325235781686e+01,3.417946373443760510e+00
1.486138896827664979e+01,1.828291968027955017e+00
1.488139468419548450e+01,2.157673415939478812e+00
1.490140040011431921e+01,1.903350575549810575e+00
1.492140611603315392e+01,2.225668244582981625e+00
1.494141183195198685e+01,3.347529032105570845e+00
1.496141754787081979e+01,2.103582941119216176e+00
1.498142326378965450e+01,1.630805480279665653e+00
1.500142897970848921e+01,2.097545926452345277e+00
1.502143469562732214e+01,2.400096144299146861e+00
1.504144041154615508e+01,2.000252228547017008e+00
1.506144612746498979e+01,2.574722868835330747e+00
1.508145184338382450e+01,2.731529388546717563e+00
1.510145755930265921e+01,3.318851532705944685e+00
1.512146327522149214e+01,2.651037334000523327e+00
1.514146899114032507e+01,2.434318987836474157e+00
1.516147470705915978e+01,2.078814872154316706e+00
1.518148042297799449e+01,3.067954490973946680e+00
1.520148613889682920e+01,3.347007356974121883e+00
1.522149185481566214e+01,2.345276375600994889e+00
1.524149757073449507e+01,2.138700060048037255e+00
1.526150328665332978e+01,3.099357476627317087e+00
1.528150900257216449e+01,2.212439423652970305e+00
1.530151471849099742e+01,2.207417125339228292e+00
1.532152043440983036e+01,2.880464123663250664e+00
1.534152615032866507e+01,3.578185182350836158e+00
