angle,intensity
1.000000000000000000e+01,1.634235224641742201e+00
1.002000571591883471e+01,8.598750176739122786e-01
1.004001143183766764e+01,1.583970793770463459e+00
1.006001714775650235e+01,1.741956894262155497e+00
1.008002286367533529e+01,2.049216147656206299e+00
1.010002857959417000e+01,8.416949778391347170e-01
1.012003429551300293e+01,1.015353064971386443e+00
1.014004001143183764e+01,1.444836973208545983e+00
1.016004572735067235e+01,1.502981806274472643e+00
1.018005144326950528e+01,1.281347656010398239e+00
1.020005715918833999e+01,1.771632876024890724e+00
1.022006287510717293e+01,1.314102370020931332e+00
1.024006859102600764e+01,1.930740034837218122e+00
1.026007430694484057e+01,1.961192225944233369e+00
1.028008002286367528e+01,1.794908845965390576e+00
1.030008573878250999e+01,1.889385223351155663e+00
1.032009145470134293e+01,1.460662566083709812e+00
1.034009717062017764e+01,2.166155691956208607e+00
1.036010288653901057e+01,1.993606783361733914e+00
1.038010860245784528e+01,1.868232646582627332e+00
1.040011431837667999e+01,2.122552372198012627e+00
1.042012003429551292e+01,2.184968638883262315e+00
1.044012575021434763e+01,1.482975640763299907e+00
1.046013146613318057e+01,2.138261643393723155e+00
1.048013718205201528e+01,2.216409872885083843e+00
1.050014289797084821e+01,1.786832561362124094e+00
1.052014861388968292e+01,1.613492639502103643e+00
1.054015432980851585e+01,1.580309469942734690e+00
1.056016004572735056e+01,2.140128862545991772e+00
1.058016576164618527e+01,1.723344195736944195e+00
1.060017147756501821e+01,2.331477380460003523e+00
1.062017719348385292e+01,3.089965276743349420e+00
1.064018290940268585e+01,1.948663878376217795e+00
1.066018862532152056e+01,3.166852973780037495e+00
1.068019434124035527e+01,2.414124753068520590e+00
1.070020005715918820e+01,2.605055811379435760e+00
1.072020577307802292e+01,1.727495219978835150e+00
1.074021148899685585e+01,2.481962903074954596e+00
1.076021720491569056e+01,2.446966305098091432e+00
1.078022292083452349e+01,2.623789651543844137e+00
1.080022863675335820e+01,3.435240136648664233e+00
1.082023435267219291e+01,2.060434863444221332e+00
1.084024006859102585e+01,2.944774404689060709e+00
1.086024578450986056e+01,3.171039243217179227e+00
1.088025150042869349e+01,2.669011052465208422e+00
1.090025721634752820e+01,3.326866716188421336e+00
1.092026293226636113e+01,3.159432446311891685e+00
1.094026864818519584e+01,3.396293724605911279e+00
1.096027436410403055e+01,2.975429174206221106e+00
1.098028008002286349e+01,2.854846322539576597e+00
1.100028579594169820e+01,3.579057899405207799e+00
1.102029151186053113e+01,3.315970563993393405e+00
1.104029722777936584e+01,2.970655827434592666e+00
1.106030294369819877e+01,3.259160473376344846e+00
1.108030865961703348e+01,3.008854749003733176e+00
1.110031437553586819e+01,3.491302170557990081e+00
1.112032009145470113e+01,2.871729625000874364e+00
1.114032580737353584e+01,3.858316032953037933e+00
1.116033152329236877e+01,4.227048100232622119e+00
1.118033723921120348e+01,3.781475606113962940e+00
1.120034295513003642e+01,4.109695387922078780e+00
1.122034867104887113e+01,4.150463704084129013e+00
1.124035438696770584e+01,3.271830680036584837e+00
1.126036010288653877e+01,3.917421072098243862e+00
1.128036581880537348e+01,4.158428681828132412e+00
1.130037153472420641e+01,3.869924907028303274e+00
1.132037725064304112e+01,4.188751505665040398e+00
1.134038296656187583e+01,3.601348018590512901e+00
1.136038868248070877e+01,4.117954414234658245e+00
1.138039439839954348e+01,4.286058648607651733e+00
1.140040011431837641e+01,4.185712320713625978e+00
1.142040583023721112e+01,3.670585051078253613e+00
1.144041154615604405e+01,5.123720745089483941e+00
1.146041726207487876e+01,4.516885291818928394e+00
1.148042297799371170e+01,3.906462298240522824e+00
1.150042869391254641e+01,4.579044526929894943e+00
1.152043440983138112e+01,4.554930306519326066e+00
1.154044012575021405e+01,4.538051296924741074e+00
1.156044584166904876e+01,4.073189011788253211e+00
1.158045155758788169e+01,5.209767620781612152e+00
1.160045727350671640e+01,5.296029460863293181e+00
1.162046298942555111e+01,4.044086799731040571e+00
1.164046870534438405e+01,4.670558422604162985e+00
1.166047442126321876e+01,5.367201428734587054e+00
1.168048013718205169e+01,4.957885284140731486e+00
1.170048585310088640e+01,4.868960343669288982e+00
1.172049156901971934e+01,4.993996225500497488e+00
1.174049728493855405e+01,5.008453960754848389e+00
1.176050300085738698e+01,5.726619885774260510e+00
1.178050871677622169e+01,5.139752758399779964e+00
1.180051443269505640e+01,5.099065236671382451e+00
1.182052014861388933e+01,4.145861428291270911e+00
1.184052586453272404e+01,5.471437019727641626e+00
1.186053158045155698e+01,4.994095944747595439e+00
1.188053729637039169e+01,4.516269437594589320e+00
1.190054301228922640e+01,4.578291550726007131e+00
1.192054872820805933e+01,4.800289471371741001e+00
1.194055444412689404e+01,5.092537093893477973e+00
1.196056016004572697e+01,3.747818314628164948e+00
1.198056587596456168e+01,4.400090915562641314e+00
1.200057159188339639e+01,4.562223857045553999e+00
1.202057730780222933e+01,4.597902102644992439e+00
1.204058302372106226e+01,3.704124157909968407e+00
1.206058873963989697e+01,4.221867395712551208e+00
1.208059445555873168e+01,3.511117485198580912e+00
1.210060017147756461e+01,3.204953578090740773e+00
1.212060588739639932e+01,3.148869632164503329e+00
1.214061160331523226e+01,2.917622332497851190e+00
1.216061731923406697e+01,3.331242451181207542e+00
1.218062303515290168e+01,2.438272294205564350e+00
1.220062875107173461e+01,3.061678711530633201e+00
1.222063446699056932e+01,2.479721347688023769e+00
1.224064018290940226e+01,3.075503161251800677e+00
1.226064589882823697e+01,2.304982383752645081e+00
1.228065161474707168e+01,2.696329952086744086e+00
1.230065733066590461e+01,2.554832267671466539e+00
1.232066304658473754e+01,2.834391823620718398e+00
1.234066876250357225e+01,2.305367166094699272e+00
1.236067447842240696e+01,2.619446790614312626e+00
1.238068019434123990e+01,2.282470812447910724e+00
1.240068591026007461e+01,2.741562510095360672e+00
1.242069162617890754e+01,1.509164675626131213e+00
1.244069734209774225e+01,2.005392964471997885e+00
1.246070305801657696e+01,1.541053443993380512e+00
1.248070877393540989e+01,2.342866581001520565e+00
1.250071448985424460e+01,1.389892384596520758e+00
1.252072020577307754e+01,1.857567627818454525e+00
1.254072592169191225e+01,2.085713285950950180e+00
1.256073163761074696e+01,1.535511937314944841e+00
1.258073735352957989e+01,2.252933011965096100e+00
1.260074306944841460e+01,1.635336012788747073e+00
1.262074878536724754e+01,1.600465404704199734e+00
1.264075450128608225e+01,2.355027556692703694e+00
1.266076021720491518e+01,2.034784387174295439e+00
1.268076593312374989e+01,1.661767261457689493e+00
1.270077164904258282e+01,2.348059684145819226e+00
1.272077736496141753e+01,2.646358163884241499e+00
1.274078308088025224e+01,2.180135867120420734e+00
1.276078879679908518e+01,1.987058899418682856e+00
1.278079451271791989e+01,2.142660188503826113e+00
1.280080022863675282e+01,2.484413891524394735e+00
1.282080594455558753e+01,2.755540682257855423e+00
1.284081166047442224e+01,2.651352668218905251e+00
1.286081737639325517e+01,2.022873077456892155e+00
1.288082309231208988e+01,2.397441032274876704e+00
1.290082880823092282e+01,2.138847658143167685e+00
1.292083452414975753e+01,1.854116153223637209e+00
1.294084024006859224e+01,1.700987013213409060e+00
1.296084595598742517e+01,1.657972869453647524e+00
1.298085167190625810e+01,2.173434737965677321e+00
1.300085738782509281e+01,2.718055196520581251e+00
1.302086310374392752e+01,1.350304868355859833e+00
1.304086881966276046e+01,1.925700471969299610e+00
1.306087453558159517e+01,2.139715835552658874e+00
1.308088025150042810e+01,1.528512889311539169e+00
1.310088596741926281e+01,1.630345104913590415e+00
1.312089168333809752e+01,2.247611626601667467e+00
1.314089739925693046e+01,2.337110997725676320e+00
1.316090311517576517e+01,2.344940234261699175e+00
1.318090883109459810e+01,1.888215505996353460e+00
1.320091454701343281e+01,2.214728371659504091e+00
1.322092026293226752e+01,1.992684429668758916e+00
1.324092597885110045e+01,1.745878839298595109e+00
1.326093169476993339e+01,1.640244556708459367e+00
1.328093741068876810e+01,1.393208448026869828e+00
1.330094312660760281e+01,2.134639533778043496e+00
1.332094884252643574e+01,2.357757815388271450e+00
1.334095455844527045e+01,2.558805526104007910e+00
1.336096027436410338e+01,2.104830324822102749e+00
1.338096599028293809e+01,2.347557109070121939e+00
1.340097170620177280e+01,1.841687492063852183e+00
1.342097742212060574e+01,1.825911566730903157e+00
1.344098313803944045e+01,2.538572449100553907e+00
1.346098885395827338e+01,2.189461518080785929e+00
1.348099456987710809e+01,2.575609410755721917e+00
1.350100028579594280e+01,2.540946473123985250e+00
1.352100600171477573e+01,1.540187049240470785e+00
1.354101171763361044e+01,2.553894564989745763e+00
1.356101743355244338e+01,2.330664256369353815e+00
1.358102314947127809e+01,2.883828979119701597e+00
1.360102886539011102e+01,2.351202415543015345e+00
1.362103458130894573e+01,1.873141542395573733e+00
1.364104029722777867e+01,2.588423966755930117e+00
1.366104601314661338e+01,2.145039259546595911e+00
1.368105172906544809e+01,2.537156142825117033e+00
1.370105744498428102e+01,2.210361123899991842e+00
1.372106316090311573e+01,2.245070253393220749e+00
1.374106887682194866e+01,2.947121371024272740e+00
1.376107459274078337e+01,1.729593519274362112e+00
1.378108030865961808e+01,2.991755028278456852e+00
1.380108602457845102e+01,2.302998368217891390e+00
1.382109174049728573e+01,2.073238012507367944e+00
