angle,intensity
1.000000000000000000e+01,6.993967694630643273e+00
1.002000571591883471e+01,5.755511411831407464e+00
1.004001143183766764e+01,6.821332982574649151e+00
1.006001714775650235e+01,7.121876435009277806e+00
1.008002286367533529e+01,6.979737472751178728e+00
1.010002857959417000e+01,6.876309068529315560e+00
1.012003429551300293e+01,6.177391332066437535e+00
1.014004001143183764e+01,7.130148267707429710e+00
1.016004572735067235e+01,5.533137847102387319e+00
1.018005144326950528e+01,6.365422033602623486e+00
1.020005715918833999e+01,6.032415994715664809e+00
1.022006287510717293e+01,6.528185215034016053e+00
1.024006859102600764e+01,6.886313739441916937e+00
1.026007430694484057e+01,6.036073366490948722e+00
1.028008002286367528e+01,7.224904733791576383e+00
1.030008573878250999e+01,6.446026486245290066e+00
1.032009145470134293e+01,5.699292959446518481e+00
1.034009717062017764e+01,7.341081641987408979e+00
1.036010288653901057e+01,6.519680003358026887e+00
1.038010860245784528e+01,6.069930327325227637e+00
1.040011431837667999e+01,6.641918548621853269e+00
1.042012003429551292e+01,7.392498122870650334e+00
1.044012575021434763e+01,5.662600637282642957e+00
1.046013146613318057e+01,6.985455780460650743e+00
1.048013718205201528e+01,5.859259526580102850e+00
1.050014289797084821e+01,5.662110328448985541e+00
1.052014861388968292e+01,5.691778447414205466e+00
1.054015432980851585e+01,7.159120900597802262e+00
1.056016004572735056e+01,6.807116590764652031e+00
1.058016576164618527e+01,7.521749599663205110e+00
1.060017147756501821e+01,5.836811863282412638e+00
1.062017719348385292e+01,6.274637711309785537e+00
1.064018290940268585e+01,6.033967264789997564e+00
1.066018862532152056e+01,6.194333309932166465e+00
1.068019434124035527e+01,5.797627322285752172e+00
1.070020005715918820e+01,6.672447722831452488e+00
1.072020577307802292e+01,6.601213948267687925e+00
1.074021148899685585e+01,6.862578444955401480e+00
1.076021720491569056e+01,6.702645846296790388e+00
1.078022292083452349e+01,6.231178809681945374e+00
1.080022863675335820e+01,7.089211781352902086e+00
1.082023435267219291e+01,5.929657122053785478e+00
1.084024006859102585e+01,7.014278014820703788e+00
1.086024578450986056e+01,7.194150323629905586e+00
1.088025150042869349e+01,6.463325237894023800e+00
1.090025721634752820e+01,6.579486501428882583e+00
1.092026293226636113e+01,5.987203065151120107e+00
1.094026864818519584e+01,6.772134686216814359e+00
1.096027436410403055e+01,7.172772882483800849e+00
1.098028008002286349e+01,7.623531240537182008e+00
1.100028579594169820e+01,6.265410844533202628e+00
1.102029151186053113e+01,7.584429294830097312e+00
1.104029722777936584e+01,6.379929471979960631e+00
1.106030294369819877e+01,7.533662403927014140e+00
1.108030865961703348e+01,7.221134756061180937e+00
1.110031437553586819e+01,6.054976556572936097e+00
1.112032009145470113e+01,7.078451598941978951e+00
1.114032580737353584e+01,6.329637180542699859e+00
1.116033152329236877e+01,7.041985511402897302e+00
1.118033723921120348e+01,6.124675238801994048e+00
1.120034295513003642e+01,7.374035420403061813e+00
1.122034867104887113e+01,7.248469605419328943e+00
1.124035438696770584e+01,7.423703932346630729e+00
1.126036010288653877e+01,7.466123513376964560e+00
1.128036581880537348e+01,7.901566220653948314e+00
1.130037153472420641e+01,6.658637835977496700e+00
1.132037725064304112e+01,6.717373544198567359e+00
1.134038296656187583e+01,7.850753287406698533e+00
1.136038868248070877e+01,7.622386619714554890e+00
1.138039439839954348e+01,7.699783396580758499e+00
1.140040011431837641e+01,6.312791538619102916e+00
1.142040583023721112e+01,7.016583328506023065e+00
1.144041154615604405e+01,7.608386899788929902e+00
1.146041726207487876e+01,6.695409822629444285e+00
1.148042297799371170e+01,7.600699368508260889e+00
1.150042869391254641e+01,6.404121381172778626e+00
1.152043440983138112e+01,7.060063370236117741e+00
1.154044012575021405e+01,6.410260907697367116e+00
1.156044584166904876e+01,7.310048419680118315e+00
1.158045155758788169e+01,6.679610327631514188e+00
1.160045727350671640e+01,6.951925604777866141e+00
1.162046298942555111e+01,5.660885000709508397e+00
1.164046870534438405e+01,5.203542573174200214e+00
1.166047442126321876e+01,5.183600654470804869e+00
1.168048013718205169e+01,5.577653232867406885e+00
1.170048585310088640e+01,6.375337266861743402e+00
1.172049156901971934e+01,5.346971129397708467e+00
1.174049728493855405e+01,4.924442890539574513e+00
1.176050300085738698e+01,6.106722037681805659e+00
1.178050871677622169e+01,6.386730839043072372e+00
1.180051443269505640e+01,4.673646626118356906e+00
1.182052014861388933e+01,6.046492698404136057e+00
1.184052586453272404e+01,5.767466217283451435e+00
1.186053158045155698e+01,5.291351685454927178e+00
1.188053729637039169e+01,5.096468874912949865e+00
1.190054301228922640e+01,5.686341511122932069e+00
1.192054872820805933e+01,4.964062472436998164e+00
1.194055444412689404e+01,4.729091162606911425e+00
1.196056016004572697e+01,6.079780647045424757e+00
1.198056587596456168e+01,5.474225467397135780e+00
1.200057159188339639e+01,6.028241851704839505e+00
1.202057730780222933e+01,4.315182270978665358e+00
1.204058302372106226e+01,6.166700615333954083e+00
1.206058873963989697e+01,5.686990390195141742e+00
1.208059445555873168e+01,5.096288488746057332e+00
1.210060017147756461e+01,4.551040882335604110e+00
1.212060588739639932e+01,5.075032888807009535e+00
1.214061160331523226e+01,6.049447558556788174e+00
1.216061731923406697e+01,5.273254353395215865e+00
1.218062303515290168e+01,4.300920883017287366e+00
1.220062875107173461e+01,4.833823913325018928e+00
1.222063446699056932e+01,6.057846343669282874e+00
1.224064018290940226e+01,4.467666735701400604e+00
1.226064589882823697e+01,5.348370357858159174e+00
1.228065161474707168e+01,5.393091916937981622e+00
1.230065733066590461e+01,4.690511404996819067e+00
1.232066304658473754e+01,4.794506249464075331e+00
1.234066876250357225e+01,5.730515006400011657e+00
1.236067447842240696e+01,5.219563886708637135e+00
1.238068019434123990e+01,5.722604529980948485e+00
1.240068591026007461e+01,4.342606118577598373e+00
1.242069162617890754e+01,4.228109689562464801e+00
1.244069734209774225e+01,5.677975623190673282e+00
1.246070305801657696e+01,4.666782516834124372e+00
1.248070877393540989e+01,5.707142848916451960e+00
1.250071448985424460e+01,4.990281593716690445e+00
1.252072020577307754e+01,4.774183431917546017e+00
1.254072592169191225e+01,4.592944796854749434e+00
1.256073163761074696e+01,4.541572922395368472e+00
1.258073735352957989e+01,5.512032172644164341e+00
1.260074306944841460e+01,4.379068805098058625e+00
1.262074878536724754e+01,5.722336611567165221e+00
1.264075450128608225e+01,5.862348676132866920e+00
1.266076021720491518e+01,5.757460915574926119e+00
1.268076593312374989e+01,4.088374001611422059e+00
1.270077164904258282e+01,4.554943524304388980e+00
1.272077736496141753e+01,4.663582350874691862e+00
1.274078308088025224e+01,4.783531258130688357e+00
1.276078879679908518e+01,4.638128723580893009e+00
1.278079451271791989e+01,4.726600210989523987e+00
1.280080022863675282e+01,4.420425999040022091e+00
1.282080594455558753e+01,5.199973941820803525e+00
1.284081166047442224e+01,4.364167644272099800e+00
1.286081737639325517e+01,4.427102921199566055e+00
1.288082309231208988e+01,5.579120225081957152e+00
1.290082880823092282e+01,5.329178634079410948e+00
1.292083452414975753e+01,5.270742921640620082e+00
1.294084024006859224e+01,4.479235944838846351e+00
1.296084595598742517e+01,5.955880808325723308e+00
1.298085167190625810e+01,5.350835254568938382e+00
1.300085738782509281e+01,5.540526254763643799e+00
1.302086310374392752e+01,5.032691636342518926e+00
1.304086881966276046e+01,5.417450873439273451e+00
1.306087453558159517e+01,5.397941680243549811e+00
1.308088025150042810e+01,5.529692372349632734e+00
1.310088596741926281e+01,5.868888163638315447e+00
1.312089168333809752e+01,4.779126043920173927e+00
1.314089739925693046e+01,5.094801207482791305e+00
1.316090311517576517e+01,4.077178676445520900e+00
1.318090883109459810e+01,5.478280332504836814e+00
1.320091454701343281e+01,5.019362230309675432e+00
1.322092026293226752e+01,4.286608341858203275e+00
1.324092597885110045e+01,5.593917427585767932e+00
1.326093169476993339e+01,4.039698927948187190e+00
1.328093741068876810e+01,4.259176095300323261e+00
1.330094312660760281e+01,5.784128068491833474e+00
1.332094884252643574e+01,5.022338891976898090e+00
1.334095455844527045e+01,4.211888932570292177e+00
1.336096027436410338e+01,5.137461752607713983e+00
1.338096599028293809e+01,5.689655856945072365e+00
1.340097170620177280e+01,5.575890993715909794e+00
1.342097742212060574e+01,5.080598694637640023e+00
1.344098313803944045e+01,4.040396944292687031e+00
1.346098885395827338e+01,4.578377512569557162e+00
1.348099456987710809e+01,5.853499639494221363e+00
1.350100028579594280e+01,5.684274005869644597e+00
1.352100600171477573e+01,5.368590564881252192e+00
1.354101171763361044e+01,4.969107537857985868e+00
1.356101743355244338e+01,4.653620476482315915e+00
1.358102314947127809e+01,4.148412951544773186e+00
1.360102886539011102e+01,5.232284625238200704e+00
1.362103458130894573e+01,5.624077527884870698e+00
1.364104029722777867e+01,6.034369026338113784e+00
1.366104601314661338e+01,4.340832063997059009e+00
1.368105172906544809e+01,5.873286930262639594e+00
1.370105744498428102e+01,5.343010090849876548e+00
1.372106316090311573e+01,5.645859117494932633e+00
1.374106887682194866e+01,5.512738206561564880e+00
1.376107459274078337e+01,5.936759386231203806e+00
1.378108030865961808e+01,4.999077489113128436e+00
1.380108602457845102e+01,6.022090917683899036e+00
1.382109174049728573e+01,5.367035151086276379e+00
1.384109745641611866e+01,6.092369314114726819e+00
1.386110317233495337e+01,4.354025575408296156e+00
1.388110888825378808e+01,4.955247153387005277e+00
1.390111460417262101e+01,5.501969554799421402e+00
1.392112032009145395e+01,4.438871142280309101e+00
1.394112603601028866e+01,5.374127531109455624e+00
1.396113175192912337e+01,4.812748865550943833e+00
1.398113746784795630e+01,6.172862559368351043e+00
1.400114318376679101e+01,6.344263755942393779e+00
1.402114889968562395e+01,5.623685985034732937e+00
1.404115461560445866e+01,5.810834212929619547e+00
1.406116033152329337e+01,5.931239957737325597e+00
1.408116604744212630e+01,5.499934699944591721e+00
1.410117176336095923e+01,5.708451532448953536e+00
1.412117747927979394e+01,4.771750964178028909e+00
1.414118319519862865e+01,4.629020655915966564e+00
1.416118891111746336e+01,6.588980466763423749e+00
1.418119462703629630e+01,6.459088075681891361e+00
1.420120034295512923e+01,4.875842878989757878e+00
1.422120605887396394e+01,6.305432058468261936e+00
1.424121177479279865e+01,6.055255363779433964e+00
1.426121749071163336e+01,5.707981414454167179e+00
1.428122320663046629e+01,5.860209107619933633e+00
1.430122892254929923e+01,5.732885382016346121e+00
1.432123463846813394e+01,6.563130971516850209e+00
1.434124035438696865e+01,6.507238400646796705e+00
1.436124607030580158e+01,6.693869445875318291e+00
1.438125178622463629e+01,6.565624671534939338e+00
1.440125750214346922e+01,6.662478757901333815e+00
1.442126321806230393e+01,7.084954554227265611e+00
1.444126893398113864e+01,6.981270142131037915e+00
1.446127464989997158e+01,5.330137040819455940e+00
1.448128036581880451e+01,7.248473034748495358e+00
1.450128608173763922e+01,5.799895821068066226e+00
1.452129179765647393e+01,7.329879628375908673e+00
1.454129751357530864e+01,6.195484703699229989e+00
1.456130322949414158e+01,6.262943785032946131e+00
1.458130894541297451e+01,7.301069455970649713e+00
1.460131466133180922e+01,6.469135609712403756e+00
1.462132037725064393e+01,6.818399390262471549e+00
1.464132609316947686e+01,6.672158317085727930e+00
1.466133180908831157e+01,6.973557740553098405e+00
1.468133752500714451e+01,6.944907094783227208e+00
1.470134324092597922e+01,6.704776056901105896e+00
1.472134895684481393e+01,8.030485586565145439e+00
1.474135467276364686e+01,6.238929075020491766e+00
1.476136038868247979e+01,7.833729571724399321e+00
1.478136610460131450e+01,8.116896239683175196e+00
1.480137182052014921e+01,7.174325687375746163e+00
1.482137753643898392e+01,7.721200952971719822e+00
1.484138325235781686e+01,6.818791147216640702e+00
1.486138896827664979e+01,8.597552141593459041e+00
