angle,intensity
1.000000000000000000e+01,3.493194922432530269e+00
1.002000571591883471e+01,3.794959154567977500e+00
1.004001143183766764e+01,3.992550622234298352e+00
1.006001714775650235e+01,4.138067252041338406e+00
1.008002286367533529e+01,3.631135218771636364e+00
1.010002857959417000e+01,3.109573335325441779e+00
1.012003429551300293e+01,3.842334231934475763e+00
1.014004001143183764e+01,3.616957195985620821e+00
1.016004572735067235e+01,3.528628564545824187e+00
1.018005144326950528e+01,3.947008292222515813e+00
1.020005715918833999e+01,2.976291679327311979e+00
1.022006287510717293e+01,3.840570010623178376e+00
1.024006859102600764e+01,3.719782298097246809e+00
1.026007430694484057e+01,3.353741001414603407e+00
1.028008002286367528e+01,3.417977738961400558e+00
1.030008573878250999e+01,3.904933399205805511e+00
1.032009145470134293e+01,3.621244701297785085e+00
1.034009717062017764e+01,2.846167980014384202e+00
1.036010288653901057e+01,3.856927016487783355e+00
1.038010860245784528e+01,3.292303011135984114e+00
1.040011431837667999e+01,3.523251591590595311e+00
1.042012003429551292e+01,2.629102294339186852e+00
1.044012575021434763e+01,3.825367388988435646e+00
1.046013146613318057e+01,3.339654327345670914e+00
1.048013718205201528e+01,2.654394882601453176e+00
1.050014289797084821e+01,3.490902626731865688e+00
1.052014861388968292e+01,3.172131787498334798e+00
1.054015432980851585e+01,3.003343629984450924e+00
1.056016004572735056e+01,4.204715189558722699e+00
1.058016576164618527e+01,3.398242003080774065e+00
1.060017147756501821e+01,3.126467994352602808e+00
1.062017719348385292e+01,3.784447901605248799e+00
1.064018290940268585e+01,2.981872640145200037e+00
1.066018862532152056e+01,3.206936190106404627e+00
1.068019434124035527e+01,2.860582920432685583e+00
1.070020005715918820e+01,3.582331539679700860e+00
1.072020577307802292e+01,3.456448403547595305e+00
1.074021148899685585e+01,3.729701074421743368e+00
1.076021720491569056e+01,3.693764956758190277e+00
1.078022292083452349e+01,4.159192644794853067e+00
1.080022863675335820e+01,3.562408102491588124e+00
1.082023435267219291e+01,3.542099346152843609e+00
1.084024006859102585e+01,3.163279510193438782e+00
1.086024578450986056e+01,3.473914404555595858e+00
1.088025150042869349e+01,3.518805084379807102e+00
