angle,intensity
1.000000000000000000e+01,8.300323057834182450e+00
1.002000571591883471e+01,1.403500562986311451e+01
1.004001143183766764e+01,1.418792330569699800e+01
1.006001714775650235e+01,1.380249436464714208e+01
1.008002286367533529e+01,1.255199882185084448e+01
1.010002857959417000e+01,1.245839231008251957e+01
1.012003429551300293e+01,1.209582929887562486e+01
1.014004001143183764e+01,1.199496418881091486e+01
1.016004572735067235e+01,1.109286605845080587e+01
1.018005144326950528e+01,1.027177644511841237e+01
1.020005715918833999e+01,1.033758841400057094e+01
1.022006287510717293e+01,1.025375274011048887e+01
1.024006859102600764e+01,9.940921261077271254e+00
1.026007430694484057e+01,7.759628098746857994e+00
1.028008002286367528e+01,9.037192929210966952e+00
1.030008573878250999e+01,9.092088426736037121e+00
1.032009145470134293e+01,8.538173201413062685e+00
1.034009717062017764e+01,7.710978184003394631e+00
1.036010288653901057e+01,8.159858793007856548e+00
1.038010860245784528e+01,7.248453991058905643e+00
1.040011431837667999e+01,7.185937630958012079e+00
1.042012003429551292e+01,6.821322014436500325e+00
1.044012575021434763e+01,6.486789955035219712e+00
1.046013146613318057e+01,6.958880166775514020e+00
1.048013718205201528e+01,6.209856534240190129e+00
1.050014289797084821e+01,6.631400257615275962e+00
1.052014861388968292e+01,5.784884058595650025e+00
1.054015432980851585e+01,6.369277413213280781e+00
1.056016004572735056e+01,5.497981958184231743e+00
1.058016576164618527e+01,5.011322763791035584e+00
1.060017147756501821e+01,5.891733149000057068e+00
1.062017719348385292e+01,5.512267530723688580e+00
1.064018290940268585e+01,5.115531700850011632e+00
1.066018862532152056e+01,5.580456385573508094e+00
1.068019434124035527e+01,5.970793558371239484e+00
1.070020005715918820e+01,4.568443565689934260e+00
1.072020577307802292e+01,6.022017316903566453e+00
1.074021148899685585e+01,5.009524863891630098e+00
1.076021720491569056e+01,5.507591865888946003e+00
1.078022292083452349e+01,4.534858205927756458e+00
1.080022863675335820e+01,4.555356053912809955e+00
1.082023435267219291e+01,5.332146463846674678e+00
1.084024006859102585e+01,5.035915340446811328e+00
1.086024578450986056e+01,4.076168496917720319e+00
1.088025150042869349e+01,4.665004932358856493e+00
1.090025721634752820e+01,3.752677867726800898e+00
1.092026293226636113e+01,5.222301285229141499e+00
1.094026864818519584e+01,5.005768485894430242e+00
1.096027436410403055e+01,3.846656995649181177e+00
1.098028008002286349e+01,4.555896971070707124e+00
1.100028579594169820e+01,4.341352619147802017e+00
1.102029151186053113e+01,4.097183900552253455e+00
1.104029722777936584e+01,3.756921409534039302e+00
1.106030294369819877e+01,4.645605652932633056e+00
1.108030865961703348e+01,3.721394309547804369e+00
1.110031437553586819e+01,3.993006827121371671e+00
1.112032009145470113e+01,3.822347489767092377e+00
1.114032580737353584e+01,4.750083881533870844e+00
1.116033152329236877e+01,4.356226477821111054e+00
1.118033723921120348e+01,3.528885910955118721e+00
1.120034295513003642e+01,4.294713398238028113e+00
1.122034867104887113e+01,4.086292817453900383e+00
1.124035438696770584e+01,3.344695518213303131e+00
1.126036010288653877e+01,3.713493993780695668e+00
1.128036581880537348e+01,3.801502380822689098e+00
1.130037153472420641e+01,3.442409815105371251e+00
1.132037725064304112e+01,3.986554018097455465e+00
1.134038296656187583e+01,3.956933116990534849e+00
1.136038868248070877e+01,3.602830589476315293e+00
1.138039439839954348e+01,4.175843847886507199e+00
1.140040011431837641e+01,3.638386232441849888e+00
1.142040583023721112e+01,3.666436201616353419e+00
1.144041154615604405e+01,4.125181089688779501e+00
1.146041726207487876e+01,4.415646650698772824e+00
1.148042297799371170e+01,4.083612092623841505e+00
1.150042869391254641e+01,4.621365568202042695e+00
1.152043440983138112e+01,4.328528103032715180e+00
1.154044012575021405e+01,4.016545252743924266e+00
1.156044584166904876e+01,3.569478523611625764e+00
1.158045155758788169e+01,4.411271785980380500e+00
1.160045727350671640e+01,3.377922758560930383e+00
1.162046298942555111e+01,3.226820772210948540e+00
1.164046870534438405e+01,4.503593366882476801e+00
1.166047442126321876e+01,4.571033452748870296e+00
1.168048013718205169e+01,4.309765946926523483e+00
1.170048585310088640e+01,3.573193732790270971e+00
1.172049156901971934e+01,3.588799207701442562e+00
1.174049728493855405e+01,3.750380930215695852e+00
1.176050300085738698e+01,3.317909237033953573e+00
1.178050871677622169e+01,3.637532710454218776e+00
1.180051443269505640e+01,3.744462409372240508e+00
1.182052014861388933e+01,3.672650874423353251e+00
1.184052586453272404e+01,3.255167505583072440e+00
1.186053158045155698e+01,3.875934856884178714e+00
1.188053729637039169e+01,4.135494566150186735e+00
1.190054301228922640e+01,3.546317627333488431e+00
1.192054872820805933e+01,4.025113381599126683e+00
1.194055444412689404e+01,3.481315554234023502e+00
1.196056016004572697e+01,3.114800996089746477e+00
1.198056587596456168e+01,3.310575654206279417e+00
1.200057159188339639e+01,3.133661989493282896e+00
1.202057730780222933e+01,4.265966745883073230e+00
1.204058302372106226e+01,3.537630557783682406e+00
1.206058873963989697e+01,3.948406146670829120e+00
1.208059445555873168e+01,4.030228833615722372e+00
1.210060017147756461e+01,3.934175131140308146e+00
1.212060588739639932e+01,4.501025667991145340e+00
1.214061160331523226e+01,4.267243583388169448e+00
