angle,intensity
1.000000000000000000e+01,4.094100043855953608e+00
1.002000571591883471e+01,3.517671251572783486e+00
1.004001143183766764e+01,2.765612381605742964e+00
1.006001714775650235e+01,3.504962401686897433e+00
1.008002286367533529e+01,3.248489315050422377e+00
1.010002857959417000e+01,3.987669827067256811e+00
1.012003429551300293e+01,3.019858686964957961e+00
1.014004001143183764e+01,3.452068142218142732e+00
1.016004572735067235e+01,4.069162673859734625e+00
1.018005144326950528e+01,3.509860997745409605e+00
1.020005715918833999e+01,2.850993023987979047e+00
1.022006287510717293e+01,3.508597257905756273e+00
1.024006859102600764e+01,3.806986186553336537e+00
1.026007430694484057e+01,3.115650920401253021e+00
1.028008002286367528e+01,3.695996159799390224e+00
1.030008573878250999e+01,3.261364797271577576e+00
1.032009145470134293e+01,3.107917637983660164e+00
1.034009717062017764e+01,3.837226308177062339e+00
1.036010288653901057e+01,3.471706904491315804e+00
1.038010860245784528e+01,3.283969698116354863e+00
1.040011431837667999e+01,3.590558587631389020e+00
1.042012003429551292e+01,3.470529835475751224e+00
1.044012575021434763e+01,3.789773228606140520e+00
1.046013146613318057e+01,2.897942849238479557e+00
1.048013718205201528e+01,2.600607926980193607e+00
1.050014289797084821e+01,2.677911066265991735e+00
1.052014861388968292e+01,3.899772743413373988e+00
1.054015432980851585e+01,3.505398433288447357e+00
1.056016004572735056e+01,3.378949981497135102e+00
1.058016576164618527e+01,3.232287102776256305e+00
1.060017147756501821e+01,3.527980960613782191e+00
1.062017719348385292e+01,2.906118576444845836e+00
1.064018290940268585e+01,3.971688186400345266e+00
1.066018862532152056e+01,3.400620361730393171e+00
1.068019434124035527e+01,4.015215419111008543e+00
1.070020005715918820e+01,3.950220203732732749e+00
1.072020577307802292e+01,3.692624370268984269e+00
1.074021148899685585e+01,2.693525988085410106e+00
1.076021720491569056e+01,3.717202234951928919e+00
1.078022292083452349e+01,2.769550030386186634e+00
1.080022863675335820e+01,2.801408828219852154e+00
1.082023435267219291e+01,2.822841779503716619e+00
1.084024006859102585e+01,2.585082965066799687e+00
1.086024578450986056e+01,3.617957432492409975e+00
1.088025150042869349e+01,2.732419160557358673e+00
1.090025721634752820e+01,2.547378104000912913e+00
1.092026293226636113e+01,3.915058000131234728e+00
1.094026864818519584e+01,3.083363032025660644e+00
1.096027436410403055e+01,3.212636145024579726e+00
1.098028008002286349e+01,3.141563754020134880e+00
1.100028579594169820e+01,3.675935700937776218e+00
1.102029151186053113e+01,3.590117890070384732e+00
1.104029722777936584e+01,4.020399739234990832e+00
1.106030294369819877e+01,2.811805175887619246e+00
1.108030865961703348e+01,3.804289595229449095e+00
1.110031437553586819e+01,4.131879252255889590e+00
1.112032009145470113e+01,3.404493996508932696e+00
1.114032580737353584e+01,2.773951282133394702e+00
1.116033152329236877e+01,3.274703519053040690e+00
1.118033723921120348e+01,3.986975645818545022e+00
1.120034295513003642e+01,3.926384384749017187e+00
1.122034867104887113e+01,3.088545875665224649e+00
1.124035438696770584e+01,3.215616121501197355e+00
1.126036010288653877e+01,3.157036712024854808e+00
1.128036581880537348e+01,2.950912086129825251e+00
1.130037153472420641e+01,3.151897102507851933e+00
1.132037725064304112e+01,2.619366161739421717e+00
1.134038296656187583e+01,3.828587529599065675e+00
1.136038868248070877e+01,2.820994796374089120e+00
1.138039439839954348e+01,3.613486385021291269e+00
1.140040011431837641e+01,3.675367186269248521e+00
1.142040583023721112e+01,4.105062766844524091e+00
1.144041154615604405e+01,3.664357008190566312e+00
1.146041726207487876e+01,3.332096228840756957e+00
1.148042297799371170e+01,3.188177579843236575e+00
1.150042869391254641e+01,3.404936258063831822e+00
1.152043440983138112e+01,3.430889425243121238e+00
1.154044012575021405e+01,3.407725879908964028e+00
1.156044584166904876e+01,3.300152254223949644e+00
1.158045155758788169e+01,3.456986677061965718e+00
1.160045727350671640e+01,3.221587294792708889e+00
1.162046298942555111e+01,3.013759517454696724e+00
1.164046870534438405e+01,3.267667918919834324e+00
1.166047442126321876e+01,3.697476558654027468e+00
1.168048013718205169e+01,3.951067108773864689e+00
1.170048585310088640e+01,4.296780451575904713e+00
1.172049156901971934e+01,3.406647749120353730e+00
1.174049728493855405e+01,3.452636297289441547e+00
1.176050300085738698e+01,3.235629173736481512e+00
1.178050871677622169e+01,3.515002825880973791e+00
1.180051443269505640e+01,3.040662182867662100e+00
1.182052014861388933e+01,3.309969537029180842e+00
1.184052586453272404e+01,3.438623984934783273e+00
1.186053158045155698e+01,3.600251552361190654e+00
1.188053729637039169e+01,3.611650087030349621e+00
1.190054301228922640e+01,3.303476259015108329e+00
1.192054872820805933e+01,3.129920716232747591e+00
1.194055444412689404e+01,3.966851966907492866e+00
1.196056016004572697e+01,3.352668577322599042e+00
