angle,intensity
1.000000000000000000e+01,5.713975314804101480e+00
1.002000571591883471e+01,5.933796485448702640e+00
1.004001143183766764e+01,5.182306945860156944e+00
1.006001714775650235e+01,6.509579296290977091e+00
1.008002286367533529e+01,5.246750586002622896e+00
1.010002857959417000e+01,5.856183107518378783e+00
1.012003429551300293e+01,5.713425407706237635e+00
1.014004001143183764e+01,5.548302079818853372e+00
1.016004572735067235e+01,5.348618162933928666e+00
1.018005144326950528e+01,4.778905059948606926e+00
1.020005715918833999e+01,5.012500810334215018e+00
1.022006287510717293e+01,4.693162013636621666e+00
1.024006859102600764e+01,3.541187599950591736e+00
1.026007430694484057e+01,4.228161759312620838e+00
1.028008002286367528e+01,5.090245408160531504e+00
1.030008573878250999e+01,3.475201217425698097e+00
1.032009145470134293e+01,4.049304961269565517e+00
1.034009717062017764e+01,4.331432885717338976e+00
1.036010288653901057e+01,4.590569558722004118e+00
1.038010860245784528e+01,3.922847161669418270e+00
1.040011431837667999e+01,3.723004275956796949e+00
1.042012003429551292e+01,3.981636657279929548e+00
1.044012575021434763e+01,3.821281038581914480e+00
1.046013146613318057e+01,3.207721779322684874e+00
1.048013718205201528e+01,3.044702244252095458e+00
1.050014289797084821e+01,3.417048057962238428e+00
1.052014861388968292e+01,4.370171861440197425e+00
1.054015432980851585e+01,3.639279076743981989e+00
1.056016004572735056e+01,3.599606787604870739e+00
1.058016576164618527e+01,3.907293226499596095e+00
1.060017147756501821e+01,4.037614671334056382e+00
1.062017719348385292e+01,4.125753351243388600e+00
1.064018290940268585e+01,2.971372663440799755e+00
1.066018862532152056e+01,3.990644812460952373e+00
1.068019434124035527e+01,3.626907580808563125e+00
1.070020005715918820e+01,3.598063732641106238e+00
1.072020577307802292e+01,3.365712793829897187e+00
1.074021148899685585e+01,3.028082849198693527e+00
1.076021720491569056e+01,3.717581506642197997e+00
1.078022292083452349e+01,4.184796640255392219e+00
1.080022863675335820e+01,3.379522971577562984e+00
1.082023435267219291e+01,2.912037340616874470e+00
1.084024006859102585e+01,2.971571698439007481e+00
1.086024578450986056e+01,2.901984639792502652e+00
1.088025150042869349e+01,2.687921237386073248e+00
1.090025721634752820e+01,3.793278670181698953e+00
1.092026293226636113e+01,3.645739069875856053e+00
1.094026864818519584e+01,3.358453513722257533e+00
1.096027436410403055e+01,3.111165605114146526e+00
1.098028008002286349e+01,3.715360147535338609e+00
1.100028579594169820e+01,3.276372791323025169e+00
1.102029151186053113e+01,3.276977301121254182e+00
1.104029722777936584e+01,3.644488935394615492e+00
1.106030294369819877e+01,3.090205573612776480e+00
1.108030865961703348e+01,3.694691377213159100e+00
1.110031437553586819e+01,3.812199087531080721e+00
1.112032009145470113e+01,3.938764703306120829e+00
1.114032580737353584e+01,3.055887610450273684e+00
1.116033152329236877e+01,3.320562036445736886e+00
1.118033723921120348e+01,3.755611536958218366e+00
1.120034295513003642e+01,2.583194494579158729e+00
1.122034867104887113e+01,4.006494904821593650e+00
1.124035438696770584e+01,3.224122480341264030e+00
1.126036010288653877e+01,3.344732923323880058e+00
1.128036581880537348e+01,4.026603756642348486e+00
1.130037153472420641e+01,3.122245145443911074e+00
1.132037725064304112e+01,3.196952224926826513e+00
1.134038296656187583e+01,2.968017380484789136e+00
1.136038868248070877e+01,3.498424718162697289e+00
1.138039439839954348e+01,3.965232307596192385e+00
1.140040011431837641e+01,2.858303350825176281e+00
1.142040583023721112e+01,3.889787832748387686e+00
1.144041154615604405e+01,3.742198056218298596e+00
1.146041726207487876e+01,3.323445879465828590e+00
1.148042297799371170e+01,3.574556573327848596e+00
1.150042869391254641e+01,2.965844186713807673e+00
1.152043440983138112e+01,2.738471790446613152e+00
1.154044012575021405e+01,4.331873186939838583e+00
1.156044584166904876e+01,3.585446222957671125e+00
1.158045155758788169e+01,3.763548577202560530e+00
1.160045727350671640e+01,3.781824334401087562e+00
1.162046298942555111e+01,2.693634438695914124e+00
1.164046870534438405e+01,2.818059756367181645e+00
1.166047442126321876e+01,3.679861877026697314e+00
1.168048013718205169e+01,3.740717750394920937e+00
1.170048585310088640e+01,3.566514221060653966e+00
1.172049156901971934e+01,3.859026512053194580e+00
1.174049728493855405e+01,3.934643040989557861e+00
1.176050300085738698e+01,3.727604492410158343e+00
1.178050871677622169e+01,3.310015032395699830e+00
1.180051443269505640e+01,3.373660955616155199e+00
1.182052014861388933e+01,3.672335772918080998e+00
1.184052586453272404e+01,4.194050762935981780e+00
1.186053158045155698e+01,3.619019081792478332e+00
1.188053729637039169e+01,2.803475020603896084e+00
1.190054301228922640e+01,3.897013336702034536e+00
1.192054872820805933e+01,3.596672642861388880e+00
1.194055444412689404e+01,3.320080936649275838e+00
1.196056016004572697e+01,2.845053609245032256e+00
1.198056587596456168e+01,4.098590397179326494e+00
1.200057159188339639e+01,2.945052805417057940e+00
1.202057730780222933e+01,3.539533552319292120e+00
1.204058302372106226e+01,3.253668635105114060e+00
1.206058873963989697e+01,3.452440111819033319e+00
1.208059445555873168e+01,3.745498290226368709e+00
1.210060017147756461e+01,3.409245664625303540e+00
1.212060588739639932e+01,3.044565473220627538e+00
1.214061160331523226e+01,3.410543841673208121e+00
1.216061731923406697e+01,3.493348618798355343e+00
1.218062303515290168e+01,3.571489888522125788e+00
1.220062875107173461e+01,4.051787108499533829e+00
1.222063446699056932e+01,3.551899655496323582e+00
1.224064018290940226e+01,3.002221234675261030e+00
1.226064589882823697e+01,2.957521190150530721e+00
1.228065161474707168e+01,3.408498435849991459e+00
1.230065733066590461e+01,2.757134193928614252e+00
1.232066304658473754e+01,3.512019225832073488e+00
1.234066876250357225e+01,3.075006250149436848e+00
1.236067447842240696e+01,4.009293782620772184e+00
1.238068019434123990e+01,3.327040566676696010e+00
1.240068591026007461e+01,3.419036864894188454e+00
1.242069162617890754e+01,4.204744804278016446e+00
1.244069734209774225e+01,3.533188048173963480e+00
1.246070305801657696e+01,2.583650739634728577e+00
1.248070877393540989e+01,3.501618983994370993e+00
1.250071448985424460e+01,3.366897731898866653e+00
1.252072020577307754e+01,3.668645777782155282e+00
1.254072592169191225e+01,3.716728359007028359e+00
1.256073163761074696e+01,3.524017352967096173e+00
1.258073735352957989e+01,3.874278314192947548e+00
1.260074306944841460e+01,3.002730309637530848e+00
1.262074878536724754e+01,2.871859392655542464e+00
1.264075450128608225e+01,3.315855578144342175e+00
1.266076021720491518e+01,3.639717627801393629e+00
1.268076593312374989e+01,4.250649613183752784e+00
1.270077164904258282e+01,3.523017469623527020e+00
1.272077736496141753e+01,3.128905655015763898e+00
1.274078308088025224e+01,3.694723174283606859e+00
1.276078879679908518e+01,3.952900660986723658e+00
1.278079451271791989e+01,3.314762726230819023e+00
1.280080022863675282e+01,3.372728439657500132e+00
1.282080594455558753e+01,2.517469237063950871e+00
1.284081166047442224e+01,3.178642054424492436e+00
1.286081737639325517e+01,3.203880370271340094e+00
1.288082309231208988e+01,3.608861395559417762e+00
1.290082880823092282e+01,3.290238300363901303e+00
1.292083452414975753e+01,3.822112635645504852e+00
1.294084024006859224e+01,3.808049081435968208e+00
1.296084595598742517e+01,3.950412713189341396e+00
1.298085167190625810e+01,2.640231567623302134e+00
1.300085738782509281e+01,3.314709231363551556e+00
1.302086310374392752e+01,4.054670040848799673e+00
1.304086881966276046e+01,3.254832245225672160e+00
1.306087453558159517e+01,3.265398280989939117e+00
1.308088025150042810e+01,3.465531900068715032e+00
1.310088596741926281e+01,2.887050108364789480e+00
1.312089168333809752e+01,3.405480631276423420e+00
1.314089739925693046e+01,3.355195415232790523e+00
1.316090311517576517e+01,2.881255740594244497e+00
1.318090883109459810e+01,3.980372854747086908e+00
1.320091454701343281e+01,3.302073673147610577e+00
1.322092026293226752e+01,3.353619462398299333e+00
1.324092597885110045e+01,3.099472742950124537e+00
1.326093169476993339e+01,3.455340837360891371e+00
1.328093741068876810e+01,2.655815459173661353e+00
1.330094312660760281e+01,3.358043155125678858e+00
1.332094884252643574e+01,3.775443222678998012e+00
1.334095455844527045e+01,2.961827167495819868e+00
1.336096027436410338e+01,3.145368453367432870e+00
1.338096599028293809e+01,3.074100954775869976e+00
1.340097170620177280e+01,2.800154964153366954e+00
1.342097742212060574e+01,2.620682177710718541e+00
1.344098313803944045e+01,3.120809834628329060e+00
1.346098885395827338e+01,3.441901308528184433e+00
1.348099456987710809e+01,3.428273928417659988e+00
1.350100028579594280e+01,3.702216762012827012e+00
1.352100600171477573e+01,3.377335262954561657e+00
1.354101171763361044e+01,2.924581786948601270e+00
1.356101743355244338e+01,3.837689885731511374e+00
1.358102314947127809e+01,3.182658366938823313e+00
1.360102886539011102e+01,3.140173806829685610e+00
1.362103458130894573e+01,4.182491981650984236e+00
1.364104029722777867e+01,3.677487752179099623e+00
1.366104601314661338e+01,3.379799498846763672e+00
1.368105172906544809e+01,2.594086428672852662e+00
1.370105744498428102e+01,3.835507161548178168e+00
1.372106316090311573e+01,3.626322083694205389e+00
1.374106887682194866e+01,3.376741724089002972e+00
1.376107459274078337e+01,2.872253166000784397e+00
1.378108030865961808e+01,3.196939684734156906e+00
1.380108602457845102e+01,3.434694329972127758e+00
1.382109174049728573e+01,3.920954445675772781e+00
1.384109745641611866e+01,3.669395573861129467e+00
1.386110317233495337e+01,3.214202756900690794e+00
1.388110888825378808e+01,3.245509252005169376e+00
1.390111460417262101e+01,4.142937065090547932e+00
1.392112032009145395e+01,3.274252148196121759e+00
1.394112603601028866e+01,3.981592481258868332e+00
1.396113175192912337e+01,3.344196237992471676e+00
1.398113746784795630e+01,3.740994109029742276e+00
1.400114318376679101e+01,3.207232046697948036e+00
1.402114889968562395e+01,4.111791993253611111e+00
1.404115461560445866e+01,3.923544755020436092e+00
1.406116033152329337e+01,4.056405447968772116e+00
1.408116604744212630e+01,2.519350931028363050e+00
1.410117176336095923e+01,3.451908246308916350e+00
1.412117747927979394e+01,3.804183416351456515e+00
1.414118319519862865e+01,4.062838829633358628e+00
1.416118891111746336e+01,4.106326570482506710e+00
1.418119462703629630e+01,3.744751420709620859e+00
1.420120034295512923e+01,3.553513647441218559e+00
1.422120605887396394e+01,3.942258916249891776e+00
1.424121177479279865e+01,3.676492114945633993e+00
1.426121749071163336e+01,3.440033820368044726e+00
1.428122320663046629e+01,3.830852038261189474e+00
1.430122892254929923e+01,3.505030487264987116e+00
1.432123463846813394e+01,3.116140423789406366e+00
1.434124035438696865e+01,2.733768480377211763e+00
1.436124607030580158e+01,3.788787063342103245e+00
1.438125178622463629e+01,4.020144967500614896e+00
1.440125750214346922e+01,3.205126943996625233e+00
1.442126321806230393e+01,2.880453891761465712e+00
1.444126893398113864e+01,3.140939164797567962e+00
1.446127464989997158e+01,4.133089210488076759e+00
1.448128036581880451e+01,2.997868233134019178e+00
1.450128608173763922e+01,3.833896269340284491e+00
1.452129179765647393e+01,3.711919628237549507e+00
1.454129751357530864e+01,3.147931220292787380e+00
1.456130322949414158e+01,3.868452718790534650e+00
1.458130894541297451e+01,3.265815320357320140e+00
1.460131466133180922e+01,3.556560558198293531e+00
1.462132037725064393e+01,4.039790277970871202e+00
1.464132609316947686e+01,3.379391137339810669e+00
1.466133180908831157e+01,3.444974350011551056e+00
1.468133752500714451e+01,3.561046253103119064e+00
1.470134324092597922e+01,3.621680661134402790e+00
1.472134895684481393e+01,3.437163078774072567e+00
1.474135467276364686e+01,3.649390869857516151e+00
1.476136038868247979e+01,2.938860690954778310e+00
1.478136610460131450e+01,3.434240622471118165e+00
1.480137182052014921e+01,2.947897808614154513e+00
1.482137753643898392e+01,3.406809331648521511e+00
1.484138325235781686e+01,3.123210503666080218e+00
1.486138896827664979e+01,4.121380518971187179e+00
1.488139468419548450e+01,3.654620060435628481e+00
1.490140040011431921e+01,4.270969198288335988e+00
1.492140611603315392e+01,4.263483197110002010e+00
1.494141183195198685e+01,4.031037975549693897e+00
1.496141754787081979e+01,3.996921193057845656e+00
1.498142326378965450e+01,3.551491878897564902e+00
1.500142897970848921e+01,3.588161596358534045e+00
1.502143469562732214e+01,3.335168360915624852e+00
1.504144041154615508e+01,4.148227145313587272e+00
1.506144612746498979e+01,3.423015595270176625e+00
1.508145184338382450e+01,4.014713862939994549e+00
1.510145755930265921e+01,3.454692164842191104e+00
1.512146327522149214e+01,4.008396904467725896e+00
1.514146899114032507e+01,3.729947416562187534e+00
1.516147470705915978e+01,3.334373625229586136e+00
1.518148042297799449e+01,2.635395624167220063e+00
1.520148613889682920e+01,2.633588665775963733e+00
1.522149185481566214e+01,4.017098833504362254e+00
1.524149757073449507e+01,3.132829636197516088e+00
1.526150328665332978e+01,3.520498478658029562e+00
1.528150900257216449e+01,3.135741775502025597e+00
1.530151471849099742e+01,3.758710296130205908e+00
1.532152043440983036e+01,2.934658368455348221e+00
1.534152615032866507e+01,3.346536588983044958e+00
1.536153186624749978e+01,2.870194703148365445e+00
1.538153758216633449e+01,3.233175418471283091e+00
1.540154329808516742e+01,3.313740605624983182e+00
1.542154901400400036e+01,3.178039180569006028e+00
1.544155472992283507e+01,3.955672745849591720e+00
1.546156044584166978e+01,3.627101013333705382e+00
1.548156616176050449e+01,3.651101263047157985e+00
1.550157187767933742e+01,3.506249743777861028e+00
1.552157759359817035e+01,3.539030958425851914e+00
1.554158330951700506e+01,3.743692451369924346e+00
1.556158902543583977e+01,3.416957023626784995e+00
1.558159474135467271e+01,3.353121686400315049e+00
1.560160045727350742e+01,2.970109162671962899e+00
1.562160617319234035e+01,3.325722574151975142e+00
1.564161188911117506e+01,3.427259631926028671e+00
1.566161760503000977e+01,2.897583192518194295e+00
1.568162332094884270e+01,3.587328943327417807e+00
1.570162903686767564e+01,3.503826702638781043e+00
1.572163475278651035e+01,2.826925261202796413e+00
1.574164046870534506e+01,3.582395812331506058e+00
1.576164618462417977e+01,4.124649248828161419e+00
1.578165190054301270e+01,3.629703433061192808e+00
1.580165761646184563e+01,3.247836778217297216e+00
1.582166333238068034e+01,3.330116668449824679e+00
1.584166904829951505e+01,3.808405696934964890e+00
1.586167476421834799e+01,2.911447131548622114e+00
1.588168048013718270e+01,3.379006930460835889e+00
1.590168619605601563e+01,3.180907337090483900e+00
1.592169191197485034e+01,3.251783740674062173e+00
1.594169762789368505e+01,3.531302407633489793e+00
1.596170334381251799e+01,2.882860929101359826e+00
1.598170905973135092e+01,3.965548029735920466e+00
1.600171477565018563e+01,3.995396224682028929e+00
1.602172049156902034e+01,3.694418097815982627e+00
